46.547	87.065	59.194
46.847	87.159	58.721
46.608	86.802	59.125
46.608	86.802	59.125
46.705	86.942	58.885
46.283	87.116	59.031
46.372	87.098	58.97
46.596	87.34	58.542
46.717	87.231	58.658
46.373	87.094	58.919
46.528	87.08	58.877
46.528	87.08	58.877
46.557	86.852	58.643
46.557	86.852	58.643
46.576	86.991	58.592
46.892	86.986	59.036
46.488	87.006	58.698
46.782	86.442	58.897
46.415	87.041	59.159
46.415	87.041	59.159
46.623	86.679	59.206
46.623	86.679	59.206
46.605	86.896	58.739
46.605	86.896	58.739
47.035	86.532	58.595
46.469	87.107	58.884
47.008	87.163	58.635
46.844	86.933	58.326
47.043	86.876	58.805
47.133	86.886	58.732
46.108	86.789	58.729
46.61	86.668	58.713
46.61	86.668	58.713
46.385	86.681	59.019
46.603	86.569	59
46.471	86.439	59.229
46.656	87.184	58.677
46.825	86.576	58.581
46.517	87.024	58.664
46.754	87.076	58.606
46.841	87.091	58.631
46.606	86.851	58.876
46.893	86.741	58.607
46.759	86.624	58.701
46.759	86.624	58.701
46.987	86.69	58.725
46.841	86.801	58.817
46.842	86.753	58.382
47.433	86.411	58.525
46.661	86.993	58.41
46.706	86.867	58.368
46.859	86.901	58.31
46.338	86.911	58.784
46.338	86.911	58.784
46.49	87.104	58.579
46.597	86.667	58.755
46.597	86.667	58.755
46.938	86.526	58.373
46.564	86.582	58.516
46.564	86.582	58.516
46.706	86.991	58.361
46.725	86.973	58.334
46.718	86.851	58.395
46.924	86.433	58.174
46.711	86.578	58.77
46.711	86.578	58.77
46.676	86.796	58.78
46.494	87.178	57.989
46.475	86.807	58.453
46.557	86.92	58.281
46.44	86.983	58.6
46.735	86.974	58.408
46.735	86.974	58.408
46.566	87.093	58.639
46.686	86.966	58.761
46.721	86.793	58.232
46.721	86.793	58.232
46.412	86.979	58.755
46.412	86.979	58.755
46.557	87.047	58.831
46.171	86.903	58.498
46.317	86.838	58.639
46.317	86.838	58.639
46.391	86.772	58.726
46.21	86.798	58.607
46.428	86.938	58.74
46.536	87.034	58.529
46.536	87.034	58.529
46.638	86.921	58.435
46.366	86.831	58.69
46.367	86.633	58.422
46.241	86.88	58.481
46.457	86.871	58.369
46.342	87.224	59.075
46.587	87.081	58.967
46.712	87.174	58.698
46.663	86.899	58.583
46.761	86.89	58.432
46.761	86.89	58.432
46.275	86.921	58.87
45.754	87.265	58.671
45.834	87.266	58.589
46.201	87.303	58.616
46.85	86.937	57.933
46.588	86.977	58.451
46.588	86.977	58.451
46.548	86.869	58.567
46.524	86.972	58.79
46.101	87.003	58.5
46.101	87.003	58.5
46.489	86.894	58.65
46.028	86.952	58.454
46.39	86.799	58.56
46.476	87.123	58.655
46.476	87.123	58.655
46.393	86.741	58.707
46.393	86.741	58.707
46.239	86.985	58.724
46.239	86.985	58.724
46.148	86.954	58.372
46.313	86.901	58.632
46.313	86.901	58.632
45.904	86.937	58.704
45.904	86.937	58.704
46.321	86.78	58.556
46.175	87.056	58.486
46.564	86.804	58.471
46.564	86.804	58.471
46.255	87.044	58.179
46.18	86.966	58.246
45.871	87.098	58.098
45.871	87.098	58.098
45.578	87.147	58.315
45.549	86.938	57.878
45.837	86.789	58.28
45.837	86.789	58.28
45.197	87.193	58.503
45.496	87.117	58.418
45.399	86.736	58.522
45.345	86.93	58.288
45.19	87.055	58.604
45.02	86.965	58.568
45.02	86.965	58.568
45.08	87.105	58.273
45.08	87.105	58.273
45.063	87.035	58.6
44.886	86.975	58.571
44.886	86.975	58.571
44.896	86.915	58.494
45.03	87.221	58.531
45.25	87.04	58.37
45.25	87.04	58.37
44.672	87.234	58.572
44.672	87.234	58.572
44.87	87.145	58.613
81.658	136.07	14.426
45.082	86.993	58.194
44.811	86.955	58.586
44.918	86.83	58.518
44.918	86.83	58.518
44.986	86.938	58.577
45.071	86.804	58.43
45.193	86.842	58.378
44.953	87.085	58.535
45.413	86.856	58.64
45.241	87.35	58.754
44.899	87.086	58.646
44.899	87.086	58.646
45.367	86.813	58.144
45.409	86.861	58.309
45.2	86.832	58.38
45.646	87.016	58.101
45.591	86.887	58.192
45.345	87.275	58.352
45.411	87.261	58.428
45.119	87.041	58.526
45.119	87.041	58.526
45.358	87.222	58.55
45.358	87.222	58.55
45.014	86.959	58.344
45.014	86.959	58.344
45.121	87.134	58.744
45.309	87.05	58.563
45.299	87.04	58.465
45.299	87.04	58.465
45.224	87.216	58.947
45.224	87.216	58.947
45.313	87.23	58.505
45.28	87.101	58.584
45.03	87.056	58.598
45.03	87.056	58.598
45.766	87.059	58.594
45.766	87.059	58.594
45.083	87.253	58.68
45.083	87.253	58.68
45.601	87.046	58.254
45.601	87.046	58.254
45.058	87.48	58.794
45.058	87.48	58.794
45.261	87.249	58.794
45.544	87.137	58.554
45.609	87.377	58.705
45.606	87.152	58.407
45.606	87.152	58.407
45.499	87.224	58.283
45.401	87.221	58.429
45.359	86.86	58.553
45.476	86.91	58.385
45.071	86.785	58.94
45.247	87.252	58.55
45.37	87.317	58.61
45.174	87.285	58.753
44.998	87.388	58.678
45.584	87.045	58.394
45.26	87.21	58.709
45.26	87.21	58.709
45.382	87.418	58.435
45.382	87.418	58.435
45.134	87.273	58.397
45.134	87.273	58.397
45.424	87.122	58.845
45.469	86.988	58.766
45.469	86.988	58.766
45.035	87.092	58.532
45.452	87.275	58.368
45.215	87.109	58.393
45.063	87.219	58.395
44.709	87.555	57.822
38.602	86.636	58.4
38.663	86.784	58.469
38.052	87.323	58.747
38.052	87.323	58.747
37.942	87.69	58.53
37.942	87.69	58.53
38.113	87.364	58.637
38.104	87.158	58.752
38.257	87.159	58.705
38.216	87.275	58.68
38.216	87.275	58.68
37.9	87.014	58.568
37.837	87.118	58.721
37.94	86.524	57.856
37.998	86.742	58.104
37.943	87.084	58.715
38.245	87.228	58.248
38.251	87.422	58.816
38.251	87.422	58.816
38.11	87.704	58.372
38.11	87.704	58.372
38.485	87.4	58.273
38.485	87.4	58.273
38.229	87.694	58.474
38.229	87.694	58.474
38.281	87.584	58.546
38.281	87.584	58.546
37.134	87.118	59.041
37.134	87.118	59.041
36.819	87.136	58.909
36.011	87.757	59.019
36.147	87.649	59.084
36.147	87.649	59.084
36.105	87.626	59.078
36.133	87.464	58.963
35.726	87.727	59.418
35.726	87.727	59.418
34.983	87.721	59.171
34.983	87.721	59.171
35.375	87.782	59.276
35.17	87.658	59.3
33.691	87.296	58.933
33.691	87.296	58.933
32.878	87.694	59.308
32.878	87.694	59.308
32.969	88.247	59.599
33.372	88.33	58.784
33.055	88.436	59.27
32.981	88.004	59.152
32.609	88.111	59.335
32.609	88.111	59.335
32.499	88.058	59.508
32.468	88.161	59.541
33.041	87.997	59.222
33.041	87.997	59.222
32.68	88.133	59.514
32.68	88.133	59.514
32.725	88.008	59.109
32.737	88.196	59.306
32.737	88.196	59.306
32.613	88.128	59.252
31.701	88.46	59.719
31.701	88.46	59.719
30.81	88.057	58.912
25.484	87.583	59.751
25.068	87.815	60.547
25.068	87.815	60.547
25.584	88.114	59.721
25.584	88.114	59.721
25.246	88.081	59.894
25.246	88.081	59.894
25.785	88.193	59.872
25.785	88.193	59.872
25.471	88.165	59.867
25.642	88.437	59.991
25.642	88.437	59.991
25.645	88.086	60.162
25.645	88.086	60.162
25.398	88.685	60.018
25.398	88.685	60.018
25.341	88.452	60.311
25.622	88.486	60.162
25.725	88.465	59.966
25.725	88.465	59.966
25.427	88.281	60.303
34.551	88.558	60.16
34.92	88.286	60.057
34.879	88.272	60.308
34.99	88.316	60.333
34.99	88.316	60.333
35.067	88.257	60.088
35.184	88.209	59.641
34.724	88.478	59.905
34.798	88.14	60.086
34.798	88.14	60.086
34.863	88.382	59.823
34.863	88.382	59.823
34.535	88.507	59.913
34.709	88.218	60.095
34.709	88.218	60.095
34.837	88.338	59.66
34.882	88.34	59.928
34.882	88.34	59.928
34.665	88.396	60.008
34.963	88.311	60.042
34.963	88.311	60.042
34.533	88.27	59.668
34.88	88.305	59.821
34.61	88.572	59.699
34.61	88.572	59.699
34.598	88.51	59.873
34.844	88.299	59.762
34.637	88.374	59.878
34.706	88.353	59.692
34.792	88.35	59.701
34.792	88.35	59.701
34.661	88.31	59.79
34.519	88.391	59.621
34.963	88.293	59.766
34.379	88.272	59.724
34.622	88.184	59.644
34.622	88.184	59.644
34.391	88.233	59.471
34.462	88.219	59.865
34.462	88.219	59.865
33.923	88.459	59.817
33.973	88.552	59.654
34.029	88.502	59.583
34.029	88.502	59.583
33.934	88.575	59.667
34.415	88.33	59.418
34.255	88.326	59.255
34.255	88.326	59.255
34.287	88.007	59.243
34.243	88.322	59.61
34.243	88.322	59.61
33.842	88.579	59.97
33.8	88.518	59.752
33.8	88.518	59.752
33.762	88.437	59.687
33.442	88.406	59.527
33.551	88.359	59.47
33.443	88.228	59.655
31.57	87.594	59.743
31.57	87.594	59.743
30.865	88.235	59.555
30.865	88.235	59.555
30.831	88.102	59.872
30.813	88.058	59.697
30.813	88.058	59.697
31.304	88.107	59.737
31.278	87.981	59.521
31.317	87.789	59.726
31.317	87.789	59.726
31.196	87.972	59.928
31.523	87.811	59.714
31.495	87.862	59.923
31.495	87.862	59.923
30.937	88.293	59.873
30.937	88.293	59.873
30.835	88.064	59.833
30.835	88.064	59.833
31.121	87.962	59.891
31.232	88.062	59.651
31.199	87.927	59.87
31.199	87.927	59.87
31.22	87.864	60.188
31.336	87.848	59.762
31.154	87.976	59.796
31.154	87.976	59.796
31.381	87.897	59.805
31.405	88.016	59.69
31.634	87.534	60.256
31.63	87.634	60.02
31.461	87.986	59.965
31.842	88.046	59.531
31.971	87.89	59.755
31.971	87.89	59.755
32.214	87.748	59.861
32.214	87.748	59.861
31.203	88.547	59.332
31.203	88.547	59.332
23.59	86.444	60.532
22.803	86.158	59.28
22.803	86.158	59.28
46.561	87.101	58.227
46.85	87.021	58.24
46.349	87.332	57.789
46.758	86.695	58.563
47.296	86.53	58.443
47.296	86.53	58.443
47.037	86.67	58.62
47.037	86.67	58.62
46.428	86.399	58.347
46.594	86.677	58.435
46.644	86.962	58.34
46.644	86.962	58.34
46.445	87.154	58.374
46.445	87.154	58.374
46.656	86.489	58.316
46.656	86.489	58.316
46.307	86.718	58.69
46.307	86.718	58.69
46.47	86.635	58.613
46.439	86.528	58.69
46.661	86.966	58.548
46.775	87.101	58.79
46.775	87.101	58.79
46.893	87.073	58.523
46.55	87.063	58.809
46.348	87.035	58.484
45.264	87.049	59.159
45.616	87.033	59.09
45.683	86.88	59.22
45.683	86.88	59.22
45.663	86.964	59.1
46.006	87.15	59.152
45.639	87.234	59.057
45.783	87.311	59.103
45.897	87.392	59.331
45.897	87.392	59.331
46.049	86.951	59.205
46.049	86.951	59.205
46.137	86.976	58.803
45.988	86.876	59.102
45.888	87.054	59.136
45.888	87.054	59.136
46.124	87.051	59.063
46.283	87.158	58.682
46.283	87.158	58.682
46.031	86.812	59.097
46.189	87.068	59.012
46.373	87.232	58.878
46.373	87.232	58.878
45.89	87.242	59.149
46.252	87.063	58.984
46.194	86.918	59.053
46.254	86.891	58.694
45.896	87.275	58.999
46.407	87.094	58.817
46.407	87.094	58.817
46.373	86.918	59.163
46.029	87.148	59.108
46.066	86.691	58.778
46.066	86.691	58.778
46.447	86.984	58.881
46.504	87.205	58.949
46.5	86.986	59.094
46.205	87.02	58.943
46.205	87.02	58.943
46.264	87.424	59.063
46.004	87.299	59.296
46.246	87.212	59.101
46.149	87.231	59.086
46.367	87.228	58.975
46.367	87.228	58.975
46.536	87.246	58.848
46.536	87.246	58.848
46.566	87.341	58.648
46.439	87.096	58.954
46.393	87.092	58.919
46.311	86.966	59.108
46.311	86.966	59.108
46.53	87.328	58.768
46.53	87.328	58.768
46.427	87.147	58.979
46.383	87.084	59.063
46.383	87.084	59.063
46.627	87.189	58.979
46.592	87.101	58.931
46.427	87.186	59.152
46.427	87.186	59.152
46.447	87.211	58.977
46.454	87.178	58.89
46.876	87.06	58.946
46.493	87.041	58.746
46.463	87.13	58.647
46.463	87.13	58.647
46.697	87.217	58.527
46.554	86.976	58.746
46.651	86.97	58.853
46.651	86.97	58.853
46.62	87.003	58.844
46.733	87.081	58.763
46.733	87.081	58.763
46.544	87.099	58.816
46.544	87.099	58.816
46.655	87.164	58.802
46.41	87.058	59.004
46.561	87.232	58.911
46.561	87.232	58.911
46.635	87.084	58.79
46.722	86.734	58.993
46.77	86.843	59.071
46.77	86.843	59.071
46.646	87.156	58.863
46.646	87.156	58.863
46.925	86.759	58.746
46.832	86.9	58.685
46.832	86.9	58.685
46.637	87.075	58.907
46.586	86.938	58.862
46.586	86.938	58.862
46.974	86.877	58.954
46.974	86.877	58.954
47.023	87.018	58.911
46.716	86.996	58.963
46.709	87.029	58.692
46.709	87.029	58.692
47.063	86.697	59.088
46.879	87.118	59.028
46.681	86.999	59.024
46.667	87.001	59.083
46.691	86.987	58.975
46.59	87.065	58.968
46.595	86.564	58.608
46.687	87.107	58.943
46.785	87.201	58.649
46.785	87.201	58.649
46.892	86.988	58.664
46.892	86.988	58.664
46.616	87.077	58.861
46.616	87.077	58.861
46.66	86.775	58.795
46.851	87.016	58.792
46.851	87.016	58.792
46.807	86.911	58.894
46.9	87.023	58.713
46.9	87.023	58.713
46.673	87.047	59.163
46.844	86.811	58.83
46.894	87.006	58.806
46.541	87.398	58.985
46.541	87.398	58.985
46.816	87.029	58.753
46.628	86.886	58.963
46.628	86.886	58.963
46.565	87.154	58.954
46.633	87.028	58.944
46.854	87.025	58.697
46.258	86.846	58.894
46.258	86.846	58.894
46.378	87.034	58.993
46.27	86.92	58.798
46.27	86.92	58.798
46.471	86.926	58.587
46.527	86.866	58.696
46.458	86.739	58.709
44.685	87.307	58.946
44.685	87.307	58.946
44.172	87.364	59.198
44.172	87.364	59.198
44.007	87.451	59.35
44.254	87.185	58.998
44.254	87.185	58.998
43.998	87.449	59.283
44.18	87.184	59.083
44.162	87.291	59.168
44.162	87.291	59.168
43.999	87.416	59.283
43.912	87.446	59.161
44.159	87.382	58.738
44.159	87.382	58.738
43.559	87.29	59.465
43.92	87.118	58.899
44.046	88.237	58.938
39.685	86.643	59.093
38.634	88.073	58.959
38.772	87.719	59.395
38.772	87.719	59.395
38.658	87.861	59.373
38.752	88.104	59.196
38.752	88.104	59.196
38.738	87.758	59.154
38.756	87.452	59.513
38.756	87.452	59.513
38.756	87.452	59.558
38.593	87.386	59.389
38.611	87.533	59.123
38.623	87.684	59.077
38.623	87.684	59.077
38.597	87.525	59.004
38.603	87.285	59.553
38.738	87.201	59.614
38.738	87.201	59.614
38.632	87.291	59.406
38.562	87.504	59.357
38.635	87.368	59.24
38.635	87.368	59.24
37.866	87.16	59.244
37.866	87.16	59.244
38.149	87.284	59.113
37.858	87.214	59.341
27.002	87.47	59.534
26.774	87.557	59.524
26.858	87.182	59.853
26.794	87.305	59.874
27.004	87.461	59.734
27.03	87.502	59.615
26.944	87.397	59.627
26.944	87.397	59.627
26.902	87.372	59.695
26.902	87.372	59.695
26.884	87.238	59.742
26.774	86.912	59.814
26.695	87.36	59.964
26.695	87.36	59.964
26.878	87.5	59.518
26.54	87.634	59.619
26.907	87.393	59.545
26.843	87.276	59.632
26.843	87.276	59.632
26.921	87.302	59.613
26.921	87.302	59.613
26.943	87.226	59.524
27.062	87.282	59.879
27.055	87.268	59.908
27.055	87.268	59.908
26.768	87.571	59.868
26.768	87.571	59.868
26.929	87.229	59.917
26.515	87.438	59.782
26.515	87.438	59.782
26.669	87.395	59.672
26.603	87.376	59.605
26.86	87.362	59.31
26.941	87.228	59.924
26.899	87.168	59.516
26.899	87.168	59.516
26.832	87.663	59.491
26.801	87.589	59.65
26.665	87.36	59.642
27.028	87.263	59.8
27.028	87.263	59.8
26.685	87.586	59.558
26.711	87.68	59.499
26.711	87.68	59.499
26.81	87.474	59.481
26.81	87.474	59.481
26.918	87.226	59.31
26.918	87.226	59.31
27.095	87.552	58.51
27.095	87.552	58.51
15.113	87.257	60.084
15.391	87.288	60.144
15.721	87.569	60.25
15.721	87.569	60.25
15.487	87.643	60.258
14.813	87.419	59.761
15.352	87.629	60.451
15.642	87.57	60.118
15.624	87.474	60.168
15.527	87.396	60.213
15.527	87.396	60.213
15.545	87.444	60.698
14.729	87.291	60.176
14.971	86.738	60.42
15.477	87.361	59.934
15.477	87.361	59.934
15.069	87.267	60.135
15.176	87.209	60.098
15.392	87.28	60.148
14.821	87.301	60.663
14.836	87.532	59.563
39.747	85.74	59.073
40.269	86.565	58.884
39.937	86.213	59.074
39.998	86.186	58.9
40.01	86.214	58.876
40.01	86.214	58.876
44.072	86.526	59.734
44.152	86.841	59.473
44.699	86.833	59.257
44.634	86.835	59.084
44.634	86.835	59.084
44.288	86.938	59.145
44.679	86.846	59.179
44.439	86.811	59.147
