226.1,12.598,29.075,0.33829
296.56,23.308,299.08,0.11155
266.04,105.77,96.751,0.0027633
313.43,96.733,242.75,0.29781
257.99,107.31,325.83,0.016546
190.61,133.86,176.85,2.5189
27.867,145.87,279.55,0.5254
291.29,82.525,228.36,0.049134
321.15,14.411,188.01,0.26419
234.81,78.463,13.452,1.427
278.83,48.124,10.756,0.55716
69.611,123.1,218.08,0.43014
278.16,125.04,156.5,0.13067
66.543,149.68,323.78,0.22165
176.09,82.46,237.05,0.013412
290.11,81.01,269.08,0.18467
22.362,119.98,318.06,0.24034
306.45,116.62,350.78,1.0555
281.84,11.468,7.115,0.31282
272.22,106.87,246.32,0.013903
31.431,42.466,335.44,0.42129
196.33,40.423,281.94,0.24073
98.328,144.04,179.65,0.12465
210.59,72.897,275.24,0.10966
260.49,89.06,182.33,0.008935
148.14,151.98,269.35,0.68209
63.355,48.435,136.52,0.56865
236.31,11.494,65.341,0.16584
60.696,20.066,171.5,9.5515
183.93,132.65,45.249,1.8259
157.87,49.802,56.708,0.52371
71.983,101.42,280.47,0.077789
130.43,155.57,120.75,0.091854
346.03,55.319,353.18,0.080246
42.67,110.38,186.94,0.078522
332.73,109.73,81.184,0.068854
123.75,148.09,316.59,0.089072
31.629,89.179,350.89,0.28128
284.69,117.58,158.52,0.23324
180.69,150.27,113.31,0.063229
27.297,81.821,290.49,0.54664
212.28,72.646,265.66,0.11072
239.07,72.992,14.468,1.0433
238.83,96.47,309.05,0.34828
306.21,108.07,152.44,0.41906
326.57,96.186,262.78,0.58737
219.73,123.93,195.27,0.97595
357.33,41.575,222.7,0.13185
206.37,56.907,218.87,0.10579
52.249,102.53,23.834,0.14982
251.3,45.017,127.21,0.37322
328.97,127.69,351.44,1.5947
251.05,33.76,258.76,0.10324
187.58,148.99,122.77,0.11211
113.79,65.8,355.82,0.26806
251.17,111.29,174.46,0.052226
69.684,136.54,164.33,0.053077
302.61,137.94,95.321,6.8128
282.63,23.322,117.11,0.16713
71.61,71.961,189.91,0.041442
156.27,82.924,349.69,0.17355
238.7,136.53,133.82,1.8129
202.26,82.735,221.34,0.2078
32.553,134.91,234.7,1.1561
31.472,45.362,2.7237,0.4817
226.47,86.993,148.04,0.59695
153.38,135.36,290.2,0.1449
201.64,89.664,137.56,0.19106
271.76,90.343,173.32,0.10194
312.97,99.146,133.93,0.27494
84.795,70.575,244.9,0.0061298
332.05,98.466,359.89,0.35702
82.29,108.95,359.61,0.09723
338.31,131.58,235.9,1.7323
165.1,116.31,202.87,0.067027
110.66,120.64,77.74,0.30319
222.21,113.66,118.38,0.049071
290.95,45.525,280.59,0.074934
146.89,105.07,339.48,0.21593
254.74,94.383,14.869,0.0059927
168.81,50.606,264.2,0.29235
215.92,47.704,119.77,1.134
92.499,100.19,95.823,0.11096
342.11,58.602,193.19,0.047241
217.19,64.112,153.15,0.11362
51.314,49.354,354.29,0.57756
227.15,159.27,352.8,2.8118
43.742,114.15,356.93,0.83267
249.02,44.322,279.49,0.61396
126.16,97.487,112.88,0.17173
143.79,128.52,46.549,0.11332
109.76,125.75,268.95,0.15348
346.32,117.12,246.32,0.12002
285.65,87.932,285.2,0.42798
252.73,57.523,99.665,1.0997
245.08,165.23,340.82,1.4172
174.68,36.006,27.885,0.30232
157.3,35.271,136.18,4.0296
318.05,124.46,243.94,1.3582
257.82,127.24,167.96,0.3443
324.77,57.608,157.43,0.63101
15.29,74.478,82.464,0.54036
238.57,53.268,287.47,0.24882
11.78,90.752,350.87,0.1304
125.99,168.23,103.6,0.17197
43.037,12.122,336.58,0.66816
341.89,88.973,337.74,0.039906
216.73,140.37,200.72,1.141
335.39,98.989,123.5,0.26327
87.59,23.275,56.972,2.0566
327.68,55.534,336.37,0.077829
28.612,35.279,172.35,1.8903
95.938,77.768,31.083,0.0042859
342.74,82.89,208.01,0.012229
11.402,150.47,161.22,0.67424
60.56,95.994,308.1,0.34354
74.876,92.607,11.033,0.019305
58.082,108.48,96.764,0.16307
242.32,127.53,173.23,0.28342
200.53,55.335,333.97,0.06894
223.08,81.698,140.95,0.83402
39.593,85.159,8.1655,0.34237
358.8,141.37,34.548,1.1859
195.69,57.235,157.18,0.4426
222.61,65.683,194.01,0.76541
63.586,135.83,298.83,0.39927
308.11,122.04,278.89,0.88843
275.12,117.55,146.76,0.045318
37.465,63.596,136.02,0.079674
270.19,86.238,135.64,0.04093
92.669,51.877,35.209,0.47344
325.48,64.391,256.95,0.29747
31.897,131.45,288.13,0.11898
100.41,126.61,137.57,0.1385
135.03,124.09,14.832,0.15387
99.849,72.087,312.9,0.17523
21.8,115.85,271.7,0.061585
163.77,129.81,291.38,0.2653
305.49,139.1,301.21,5.1183
95.282,80.119,201.09,0.28279
306.69,21.742,198.22,0.062243
153.81,82.927,272.56,0.011378
254.22,114.31,326.55,0.12617
263.52,144.01,164.14,2.8764
1.5002,93.711,91.286,0.046512
179.18,120.18,313.88,0.30024
228.48,118.12,90.451,0.55213
321.51,84.807,254.92,0.39402
277.72,94.677,345.71,0.0092847
215.56,68.39,321.16,0.21985
103.91,20.76,76.52,6.43
296.31,27.771,322.92,0.34277
231.95,38.075,211.3,0.25075
189.37,65.258,173.32,0.056667
131.06,36.022,188.35,14.437
161.19,69.33,162.25,0.013272
25.201,101.15,118.81,1.1258
140.08,112.15,299.72,0.11189
330.01,89.846,334.21,0.030448
2.2547,55.642,268.2,0.47286
17.753,119.72,87.721,0.49399
159.14,149.91,285.17,0.54591
245.37,47.718,238.12,1.265
40.402,17.343,85.115,1.5884
151.23,81.468,295.48,0.16088
113.76,115.23,22.937,0.70046
162.2,98.616,158.05,0.010061
187.82,91.292,282.08,0.02542
163.72,54.195,232.58,0.53964
300.62,46.117,239.35,0.11315
354.23,43.47,220.87,0.24109
231.81,39.402,258.79,0.40059
90.409,112.08,53.711,0.17039
35.698,146.94,211.69,0.36639
42.563,140.97,277.83,0.41964
306.27,21.359,278.85,0.053508
135.43,80.394,259.98,0.11626
341.61,94.412,74.808,0.0014108
46.187,66.087,61.32,0.16396
233.93,126.98,53.376,0.25232
50.083,69.861,265.66,0.082468
253.88,70.989,8.9105,0.26482
151.77,100.12,122.61,0.23398
94.169,140.33,183.89,0.029869
204.51,89.676,320.38,0.13764
197.62,87.671,308.26,0.10104
286.12,61.281,303.23,0.49888
209.73,29.761,148.75,0.45993
66.465,116.43,269.06,0.28365
329.12,49.692,76.285,0.080551
34.88,154.44,138.61,0.23443
16.781,46.612,183.06,2.906
198.91,57.424,296.47,0.1517
279.31,52.745,330.98,0.16778
176.65,134.86,85.805,0.35715
58.641,124.65,4.8569,1.1548
44.79,109.5,114.75,1.4749
150.14,173.9,64.751,0.33942
165.62,112.16,307.15,0.078635
333.91,79.367,153.13,0.11887
218.1,60.689,359.64,0.44486
121.34,69.913,1.6967,0.54622
135.96,74.376,124.72,0.42266
295.79,52.012,32.394,0.37097
203.83,160.08,67.382,1.6034
13.75,85.387,204.65,0.10432
293.12,81.585,354.5,0.060423
167.12,38.485,70.666,0.78457
181.09,124.65,315.3,0.48039
165.01,50.928,301.68,0.081081
286.35,101.63,134.01,0.25488
35.822,59.96,24.379,0.23875
173.87,47.642,357.55,0.38796
46.141,41.848,118.29,1.1004
4.3316,108.24,10.6,0.075325
30.866,116.59,43.892,0.089801
1.9565,45.063,281.43,0.48476
315.95,30.179,323.88,0.12841
175.3,111.59,11.645,0.077329
98.297,113.82,64.348,0.14908
112.97,152.34,247.33,0.16418
54.808,100.5,25.373,0.116
345.89,52.137,41.111,0.24705
162.84,98.622,88.429,0.22642
229.52,82.868,256.17,0.98936
35.92,8.749,269.31,1.1804
130.96,48.915,65.119,3.6774
342.61,117.07,89.966,0.095887
344.62,84.559,259.45,0.32144
16.533,130.11,347.42,0.5086
126.38,6.1012,292.04,1.4681
247.6,86.445,156.48,0.046687
102.01,110.61,285.92,0.44615
214.21,60.097,300.27,0.038177
142.76,101.04,222.12,0.40727
52.411,148.68,351.34,1.1661
114.9,59.786,345.37,0.44123
223.56,72.15,336.48,0.22443
266.56,118.37,96.283,0.074605
285.16,96.223,255.98,0.40599
28.949,78.719,73.504,0.76389
37.737,55.712,115.32,0.45567
148.39,149.8,211.47,0.040915
176.49,75.073,132.82,0.041885
157.01,39.622,221.09,2.3684
105.92,114,234.48,0.22108
150.5,23.595,234.18,3.1157
197.56,86.361,358.04,0.35949
266.89,41.33,317.22,0.58098
337.9,76.167,22.369,0.15336
148.1,113.97,156.04,0.16337
125.53,109.18,302.67,0.23459
184.03,118.08,73.668,0.30756
217.97,39.013,106.73,0.33741
196.24,65.593,188.14,0.020125
126.96,30.049,157.71,25.471
267.44,85.544,310.81,0.013735
288.38,71.035,233.63,0.19317
323.02,80.226,247.96,0.41906
54.92,79.815,230.86,0.015034
293.22,108.13,128.75,0.1997
61.93,91.51,77.125,0.13221
32.487,73.954,232.57,0.41139
223.81,46.934,143.4,0.81316
188.06,152.96,356.35,0.12591
33.334,32.952,54.991,1.3282
51.131,94.241,85.033,0.23102
15.717,80.796,354.08,0.26482
120,36.717,250.85,5.6155
67.138,50.891,95.155,0.25476
3.4416,120.88,278.06,0.01624
330.17,159.23,82.445,2.8269
156.27,68.11,192.94,0.025685
28.266,93.307,354.89,0.67316
264.57,73.794,306.52,0.086657
176.7,130.88,20.384,0.19498
32.446,143.82,229.46,0.74448
297.9,26.388,142.88,0.0092071
341.16,150.66,124.89,5.6432
58.465,93.888,0.45955,0.19798
111.97,86.699,220.03,0.52388
50.79,91.387,56.913,0.2489
283.49,53.954,251.46,0.30278
348.74,47.986,152.85,0.31284
290.5,122.87,43.484,0.26275
276.12,110.47,163.87,0.17086
266.37,82.629,113.11,0.0164
230.55,81.5,191.92,0.34011
327.74,120.11,43.695,0.16465
265.34,112.29,248.24,0.005407
119.35,38.745,246.46,5.8994
32.167,79.368,292.43,0.56352
192.46,80.592,29.258,0.11549
209.71,65.934,35.26,0.13901
219.33,104.3,114.16,0.15048
239.4,117.56,237.22,0.037647
315.9,111.88,180.72,0.43641
195.67,36.318,156.48,0.24986
76.162,26.241,297.62,3.1983
102.7,62.385,171.19,0.28477
251.93,121.41,314.27,0.13885
255.36,32.842,43.33,0.30908
1.7504,106.76,251.14,0.055683
289.31,34.076,193.67,0.47693
289.18,46.676,68.471,0.3766
253.22,139.04,97.645,0.73858
26.356,146.93,260.9,0.67956
37.398,77.553,312.94,0.617
306.26,39.333,308.76,0.3329
28.055,39.941,79.074,0.36876
78.526,114.6,306.61,0.32658
322.62,174.32,208.35,1.3601
2.5353,119.78,156.19,0.016682
116.57,111.01,70.993,1.1085
274.47,116.19,303.59,0.16476
318.36,115,91.168,0.24402
58.575,49.249,347.05,0.64114
142.98,109.99,354.29,0.35125
64.445,64.68,315.74,0.20447
312.7,109.36,183.94,0.57817
271.16,106.39,2.6229,0.012635
275.89,25.103,182.39,0.079999
216.53,57.013,25.486,0.97476
327.34,82.029,148.18,0.13774
210.62,147.39,178.7,1.1562
327.28,45.621,139.07,0.20697
347.69,137.29,299.03,0.46997
185.16,92.237,83.776,0.031393
125.76,106.36,210.11,0.58221
192.52,102.27,344.43,0.25925
70.975,43.438,181.64,0.81827
318.06,37.529,114.15,0.1161
134.02,83.703,203.98,0.5972
333.08,66.73,9.2819,0.19762
294.62,9.9709,257.26,0.20633
183.09,143.96,179.64,1.4649
316.7,57.772,19.193,0.56638
157.73,29.879,22.207,3.6146
8.4382,121.54,84.383,0.3815
73.629,22.52,15.529,1.4665
278.97,80.157,261.3,0.19516
308.66,52.032,358.54,0.067937
124.23,84.647,229.39,0.15074
332.6,84.215,265.92,0.22934
303.17,113.84,78.127,0.39641
230.29,70.953,350.19,0.47134
314.5,51.126,169.36,0.35489
18.189,170.17,145.03,0.63603
157.31,111.4,266.97,0.068644
205.06,119.16,150.28,0.097727
232.22,127.3,52.297,0.24119
352,75.83,217.77,0.055995
233.56,112.75,288.33,0.18669
51.549,127.14,128.41,0.66116
280.61,88.701,157.06,0.5077
195,156.31,61.93,1.3541
159.71,85.317,269.51,0.013002
16.565,120.44,280.62,0.016958
72.196,75.964,18.799,0.0066683
307.78,74.741,100.9,1.6025
320.55,117.53,198.73,0.67404
104.06,74.17,173.07,0.13423
213.87,59.709,58.399,0.040162
88.244,130.01,185.07,0.014278
47.326,134.02,3.8345,1.3157
226.57,91.372,279.03,0.35632
307.54,119.39,343.06,1.2147
31.838,92.366,217.17,0.22016
145.75,72.476,88.811,0.49679
326.76,66.321,218.08,0.12722
15.823,91.315,198.22,0.063323
3.553,93.14,310.54,0.015328
346.23,73.224,79.469,0.087443
296.94,102.23,197.34,0.093303
199.14,58.943,250.96,0.60158
283.66,116.43,21.297,0.074281
304.55,111.47,94.796,0.31365
201.03,94.931,274.76,0.19567
155.16,78.318,120.06,0.28372
171.63,48.76,93.107,0.3377
6.3342,27.515,6.0624,0.11529
135.83,110.25,66.026,0.13917
150.86,61.473,149.24,0.37996
79.742,78.374,50.484,0.022294
36.626,154.12,262.88,0.26214
92.7,149.78,218.28,0.2878
317.62,56.233,90.076,0.51094
1.1175,86.765,297.23,0.052451
79.888,138.41,240.6,0.58553
255.49,140.87,297.26,0.94376
220.63,77.961,211.88,0.30562
73.76,27.992,335.97,8.3988
311.18,102.87,327.2,0.17843
356.23,113.34,321.87,0.019601
327.4,16,137.27,0.035383
244.36,123.41,248.35,0.12323
163.66,98.397,9.7835,0.069506
145.07,78.335,215.49,0.74396
195.66,141.59,110.36,0.36185
199.94,88.598,256.11,0.24672
22.833,38.323,120.32,0.55587
193.85,57.189,79.492,0.026271
14.62,67.581,60.306,1.1721
265.83,28.457,216.73,1.1257
82.016,123.56,270.6,0.80929
124.58,131.1,275.79,0.21557
40.377,131.7,52.484,0.25022
74.443,165.89,92.706,0.44493
272.24,105.25,232.66,0.025051
144.25,58.915,114.07,0.76396
227.69,168.38,302.15,1.4707
342.18,125.25,232.31,0.19898
297.11,58.074,63.683,0.18063
53.42,36.385,326.51,1.4072
347.51,130.01,154.84,0.13777
264.73,128.26,230.7,0.11356
52.548,68.694,252.81,0.038404
268.37,70.543,175.87,0.086836
206.07,81.434,188.9,0.043543
217.58,91.718,295.82,0.27874
55.178,138.71,91.121,0.055132
44.727,116.03,89.828,0.096216
261.06,137.04,190.6,1.2177
191.22,138.75,143.63,0.10759
14.243,114.99,112.63,0.33529
141.44,82.577,140.97,0.052693
310.05,137.1,356.46,4.992
317.24,157.03,120.39,2.8585
77.147,26.369,23.968,4.9719
208.82,49.656,241.11,0.90776
74.022,153.2,125.13,0.64822
337.32,22.738,18.793,0.038382
300.32,18.496,8.5518,0.081381
301.06,134.66,164.84,3.8494
221.02,140.85,59.472,1.4713
82.934,47.2,11.932,0.28295
6.1051,90.488,283.7,0.029596
194.98,106.96,50.385,0.62998
142.39,71.223,187.61,0.09562
296.87,124.11,208.02,2.476
282.03,114.73,190.53,0.28744
313.72,175.99,72.39,0.87014
166.85,167.6,75.453,0.63104
201.95,35.632,291.54,0.23374
279.19,28.908,335.88,0.79706
214.52,118.34,154.98,0.1722
26.559,89.69,25.153,0.16694
196.9,141.34,65.606,2.0202
241.4,71.06,184.94,1.7697
271,129.67,129.04,0.17516
66.827,53.732,173.74,0.28858
85.36,35.484,28.812,7.3751
238.87,57.216,74.791,0.32743
353.6,32.264,324,1.5985
129.22,87.4,218.57,0.50975
205.81,128.49,304.8,2.5784
160.4,59.022,121.79,0.14225
101.65,19.115,191.18,8.9979
49.201,72.321,155.66,0.12155
353.7,51.073,229.4,0.061954
160.64,128.24,277.2,0.15332
349.59,21.511,110.02,0.056952
67.551,71.692,292.31,0.18554
285.03,100.98,21.231,0.58282
334.88,101.29,279.8,0.26715
24.724,52.909,294.44,2.2417
335.08,116.62,29,0.23013
179.01,52.662,180.95,0.045459
349.02,71.33,225.78,0.076272
295.84,16.345,107.36,0.35492
20.096,151.14,128.37,0.43085
329.15,82.704,56.005,0.22345
87.772,140.17,292.41,0.13033
300.47,66.133,102.38,1.7224
41.031,149.74,216.85,0.60817
236.78,75.849,289.31,0.31784
314.46,41.973,188.14,0.2418
84.209,131.87,112.95,0.30159
180.56,66.018,250.76,0.025226
103.77,148.81,68.5,0.042782
9.5969,83.367,332.55,0.11648
325.42,108.76,320.73,0.20682
28.191,150.16,146.6,0.76506
295.18,151.84,281.09,7.7097
168.72,55.975,174.6,0.011145
142.24,101.29,134.2,0.079579
4.4951,53.262,255.99,0.19019
216.24,79.035,242.42,1.0454
200.71,20.663,267.61,0.40585
144.06,152.06,165.44,0.10907
280.96,165.38,307.27,2.7189
327.67,97.456,80.599,0.072853
48.871,164.47,242.6,0.20991
97.197,74.275,200.1,0.29696
221.41,33.684,120.14,0.68865
73.838,21.019,282.22,17.737
253.22,151.64,156.69,2.8227
215.28,109.18,201.69,0.37907
239.2,53.951,329.73,0.037777
59.993,107.71,283.34,0.34875
182.21,170.2,85.392,0.98287
352.73,105.97,223.21,0.036273
47.495,73.181,225.07,0.029633
180.5,129.13,113.04,0.073432
350.04,60.456,244.87,0.0095692
18.856,125.82,157.68,0.04035
105.04,29.744,306.38,9.7917
167.56,67.08,15.073,0.098289
265.67,102.97,224.61,0.0058766
144.72,65.093,260.08,0.11524
220.61,26.397,85.606,0.3413
86.245,71.005,133.69,0.013482
16.282,96.155,48.088,0.038262
149.32,129.81,63.238,0.19106
240.59,55.426,107.79,0.58179
73.251,46.671,27.897,1.3815
56.061,79.783,57.943,0.35243
250.24,16.172,289.71,0.11395
255.68,30.494,292.08,0.056407
1.7518,151.13,172.62,0.31387
352.04,135.01,199.32,0.13593
1.7528,46.373,146.77,0.37573
203.76,127.67,225.82,0.23987
240.29,40.693,203.72,0.11765
323.08,116.95,224.63,0.17919
330.96,94.791,308.73,0.1402
329.94,139.54,166.9,20.772
73.629,94.832,240.82,0.083649
158.84,80.858,71.26,0.046594
246.94,97.315,89.809,0.01928
21.045,140.66,38.03,0.38119
335.42,65.705,167.05,0.1125
106.47,67.925,23.024,0.11426
25.355,129.16,238.92,0.70945
7.5717,137.07,168.08,0.36931
141.69,84.225,295.63,0.62518
2.0114,156.69,270.41,0.71003
30.652,138.6,162.64,0.24082
17.613,39.361,352.72,0.34373
214.38,93.264,190.55,0.16354
309.4,86.998,227.25,0.15723
272.67,118.7,234.13,0.049559
144.73,103.05,202.74,0.10651
140.1,62.875,294.87,0.58551
40.302,102.68,303.43,0.16046
38.778,84.613,119.11,0.21329
207.88,112.08,281.24,0.8448
136.49,75.715,178.8,0.58236
302.08,84.461,14.528,0.23217
236.85,130.32,101.63,0.74561
262.83,71.249,283.55,0.22426
271.06,141.87,65.447,1.4314
337.36,66.521,238.19,0.15018
295.74,123.16,150.08,0.31512
138.79,89.871,254.98,0.064305
247.06,56.491,51.955,1.1098
309.84,39.849,136.23,0.018301
253.62,24.282,2.4628,0.32967
358.5,92.559,138.05,0.059259
184.33,117.02,196.98,0.26874
351.28,131.56,87.565,0.11801
358.18,133.95,237.37,0.41204
254.09,126.21,280.96,0.23334
71.885,67.995,113.78,0.0021993
187.7,115.55,57.227,0.82842
97.788,62.023,190.18,0.18221
194.87,145.86,195.96,0.61274
246.71,43.542,317.65,0.056002
177.98,80.328,210.85,0.13267
21.645,85.653,236.11,0.42141
188.29,129.65,139.11,0.041858
165.06,52.442,36.36,0.16066
162.68,88.345,275.16,0.0038029
250.28,136.98,2.7155,1.3964
2.7575,143.89,179.21,0.27005
94.176,156.95,59.327,0.052284
359.74,20.297,221.17,0.10169
80.655,71.272,317.87,0.039543
163.8,89.846,276.98,0.0030707
272.87,122.07,23.083,0.035533
180.42,43.08,174.56,0.18289
299.59,72.338,232.68,0.34922
340.02,25.136,250.47,0.017992
179.81,25.172,114.24,1.1316
269.23,50.867,151.25,1.48
55.048,69.051,217.47,0.04
7.3077,30.249,261.41,0.36397
166.62,87.652,141.77,0.038618
125.28,47.406,339.92,10.669
346.87,59.227,171.35,0.10942
305.44,122.97,65.558,0.87816
38.359,124.69,327.4,0.51514
126.46,29.656,107.74,24.328
