6148	89.397	268.343	1.07479
6056	89.6637	268.001	1.08542
6942	88.7247	267.659	1.09248
6809	87.7859	267.315	1.09276
6853	86.8474	266.971	1.09566
6888	85.9092	266.626	1.09012
7201	84.9713	266.279	1.08837
8375	84.0338	265.931	1.09943
6787	83.0967	265.581	1.09146
5804	82.16	265.229	1.08922
6085	81.2238	264.875	1.09445
6285	80.2881	264.519	1.09529
5628	79.353	264.161	1.09993
5841	78.4185	263.799	1.11058
5882	77.4846	263.435	1.11044
6593	76.5515	263.067	1.11539
6419	75.619	262.697	1.1052
6560	74.6873	262.322	1.11919
6198	73.7565	261.944	1.12622
6316	72.8265	261.561	1.1245
6060	71.8975	261.174	1.11716
6705	70.9694	260.783	1.12444
6938	70.0424	260.386	1.11922
5940	69.1164	259.985	1.11247
6767	68.1917	259.577	1.10855
8094	67.2681	259.164	1.13316
7018	66.3458	258.745	1.13025
7010	65.4249	258.32	1.12638
7708	64.5054	257.887	1.14247
6622	63.5874	257.447	1.13483
7229	62.6709	257	1.13107
7582	61.7562	256.545	1.13688
6974	60.8432	256.081	1.1352
8033	59.932	255.608	1.14744
7717	59.0228	255.126	1.14154
6323	58.1156	254.635	1.14179
7295	57.2106	254.132	1.14634
7154	56.3079	253.619	1.15493
7858	55.4076	253.095	1.15757
6994	54.5098	252.558	1.16379
6656	53.6146	252.009	1.17069
6178	52.7223	251.446	1.16108
7715	51.833	250.869	1.18956
7877	50.9468	250.278	1.18171
5823	50.0639	249.67	1.16996
6259	49.1845	249.047	1.17395
7813	48.3089	248.406	1.19105
7762	47.4371	247.746	1.19163
7726	46.5695	247.068	1.18767
6211	45.7064	246.369	1.18453
5317	44.8478	245.648	1.17444
7098	43.9943	244.905	1.19247
6101	43.146	244.138	1.18687
7585	42.3032	243.346	1.19775
7031	41.4664	242.527	1.19972
5664	40.6359	241.68	1.19472
5113	39.8121	240.804	1.19347
5587	38.9954	239.896	1.20694
4968	38.1864	238.955	1.1845
4984	37.3854	237.979	1.19655
4904	36.5931	236.966	1.19848
4217	35.8101	235.914	1.19508
6990	35.0368	234.821	1.21775
4773	34.2742	233.685	1.19205
5363	33.5227	232.503	1.20347
4662	32.7833	231.273	1.21404
5270	32.0568	229.993	1.21113
5583	31.3441	228.659	1.23191
4637	30.6461	227.27	1.20065
4792	29.964	225.822	1.21439
4546	29.2987	224.313	1.20865
5267	28.6515	222.741	1.21721
3818	28.0236	221.102	1.22493
4726	27.4164	219.395	1.2178
5100	26.8313	217.617	1.2227
5076	26.2698	215.767	1.21834
4675	25.7333	213.843	1.21634
4459	25.2236	211.844	1.23229
4735	24.7423	209.77	1.21944
5590	24.291	207.621	1.23533
4574	23.8716	205.397	1.22502
5359	23.4856	203.101	1.23961
4779	23.1347	200.736	1.218
4342	22.8207	198.305	1.21319
4408	22.545	195.813	1.21484
5025	22.309	193.267	1.24111
4657	22.1141	190.674	1.23387
4293	21.9612	188.041	1.22508
5298	21.8514	185.378	1.23095
4882	21.7853	182.694	1.23622
4940	21.7632	180	1.23005
5625	21.7853	177.306	1.23128
6351	21.8514	174.622	1.2407
4291	21.9612	171.959	1.22705
4185	22.1141	169.326	1.21861
4821	22.309	166.733	1.22128
4659	22.545	164.187	1.21554
3652	22.8207	161.695	1.21371
4961	23.1347	159.264	1.21641
