12113	89.236	267.9	1.1122
12393	89.8251	267.558	1.10506
11431	88.8864	267.216	1.10125
11905	87.9479	266.873	1.11146
12763	87.0098	266.528	1.13579
11417	86.072	266.182	1.11178
12072	85.1346	265.835	1.14808
12387	84.1976	265.487	1.14472
11441	83.261	265.136	1.12802
12163	82.325	264.784	1.1669
11221	81.3895	264.429	1.14281
10907	80.4545	264.072	1.14746
11117	79.5201	263.712	1.15628
12889	78.5864	263.35	1.15787
9805	77.6534	262.984	1.14733
10705	76.7211	262.616	1.16376
10062	75.7896	262.243	1.16096
11234	74.8589	261.867	1.16141
9032	73.9292	261.487	1.15469
10414	73.0003	261.103	1.18036
10912	72.0724	260.714	1.16986
10614	71.1455	260.321	1.18007
9183	70.2198	259.922	1.16231
9083	69.2952	259.518	1.1753
8481	68.3718	259.109	1.18746
9722	67.4497	258.693	1.2096
10005	66.5289	258.272	1.2026
6743	65.6095	257.843	1.17748
7839	64.6917	257.408	1.20287
7140	63.7754	256.965	1.18759
5549	62.8608	256.515	1.18051
6383	61.9478	256.057	1.20368
6551	61.0368	255.59	1.21816
7095	60.1276	255.113	1.22842
7468	59.2205	254.628	1.23353
6033	58.3155	254.133	1.20904
7000	57.4128	253.627	1.22994
7731	56.5124	253.11	1.26209
6764	55.6145	252.581	1.24794
6685	54.7192	252.04	1.25389
6346	53.8267	251.487	1.25245
5445	52.9372	250.92	1.2398
5981	52.0507	250.339	1.26008
6348	51.1674	249.742	1.27416
5790	50.2876	249.13	1.25909
7070	49.4114	248.502	1.28179
5987	48.539	247.856	1.26991
8333	47.6707	247.192	1.31408
6281	46.8067	246.508	1.29311
5444	45.9472	245.804	1.28125
5955	45.0925	245.078	1.28939
5876	44.2429	244.33	1.313
5220	43.3987	243.558	1.30301
5505	42.5602	242.761	1.31972
5290	41.7278	241.937	1.30471
5017	40.9019	241.085	1.28669
5633	40.0829	240.203	1.31018
4313	39.2712	239.29	1.29457
5171	38.4672	238.345	1.32344
6171	37.6716	237.364	1.33963
5177	36.8847	236.347	1.32416
3950	36.1073	235.292	1.30321
3818	35.34	234.195	1.32878
5287	34.5834	233.056	1.34511
4727	33.8382	231.872	1.34504
5311	33.1052	230.641	1.35079
3861	32.3854	229.359	1.34886
5911	31.6795	228.026	1.36678
4941	30.9885	226.638	1.36634
4121	30.3134	225.193	1.33787
5128	29.6555	223.688	1.35237
5294	29.0157	222.121	1.37871
4448	28.3954	220.49	1.36323
6109	27.7958	218.792	1.37351
4453	27.2184	217.026	1.3748
4405	26.6646	215.19	1.37298
4378	26.1359	213.283	1.3579
5110	25.6338	211.304	1.35987
4172	25.1599	209.253	1.37515
4102	24.7159	207.13	1.37036
4098	24.3034	204.935	1.36654
4504	23.9241	202.673	1.37487
4141	23.5795	200.344	1.37797
3937	23.2713	197.953	1.36216
4449	23.0007	195.504	1.39649
4114	22.7693	193.004	1.39128
4127	22.5782	190.46	1.3824
4437	22.4284	187.878	1.37653
4363	22.3208	185.268	1.38429
3458	22.256	182.639	1.35625
3560	22.2344	180	1.3631
3912	22.256	177.361	1.37661
4714	22.3208	174.732	1.38274
4709	22.4284	172.122	1.39671
4869	22.5782	169.54	1.39191
3832	22.7693	166.996	1.36955
3488	23.0007	164.496	1.35574
4137	23.2713	162.047	1.38867
4189	23.5795	159.656	1.38905
3694	23.9241	157.327	1.37409
5578	24.3034	155.065	1.39044
4568	24.7159	152.87	1.39158
5945	25.1599	150.747	1.39806
6431	25.6338	148.696	1.39526
4797	26.1359	146.717	1.38659
3652	26.6646	144.81	1.3617
3168	27.2184	142.974	1.3457
5427	27.7958	141.208	1.37327
3428	28.3954	139.51	1.34673
4731	29.0157	137.879	1.37503
5458	29.6555	136.312	1.3805
4368	30.3134	134.807	1.35244
5270	30.9885	133.362	1.37324
3888	31.6795	131.974	1.36253
4164	32.3854	130.641	1.36371
3824	33.1052	129.359	1.35586
4920	33.8382	128.128	1.3499
4441	34.5834	126.944	1.35054
3886	35.34	125.805	1.33026
6198	36.1073	124.708	1.35815
4141	36.8847	123.653	1.31382
4679	37.6716	122.636	1.32843
5666	38.4672	121.655	1.34741
4907	39.2712	120.71	1.3094
4568	40.0829	119.797	1.30278
5194	40.9019	118.915	1.32356
4744	41.7278	118.063	1.30248
5683	42.5602	117.239	1.33642
4856	43.3987	116.442	1.29886
4785	44.2429	115.67	1.2837
6044	45.0925	114.922	1.3096
5282	45.9472	114.196	1.30752
4636	46.8067	113.492	1.30459
5456	47.6707	112.808	1.3035
4757	48.539	112.144	1.26752
6137	49.4114	111.498	1.29779
5667	50.2876	110.87	1.29711
6008	51.1674	110.258	1.29537
5346	52.0507	109.661	1.28377
6028	52.9372	109.08	1.27643
6802	53.8267	108.513	1.28538
6263	54.7192	107.96	1.26878
6574	55.6145	107.419	1.27668
6323	56.5124	106.89	1.2651
6085	57.4128	106.373	1.24958
5986	58.3155	105.867	1.25892
6407	59.2205	105.372	1.23305
6724	60.1276	104.887	1.23393
6315	61.0368	104.41	1.23062
7621	61.9478	103.943	1.24371
7237	62.8608	103.485	1.22802
8463	63.7754	103.035	1.23663
6520	64.6917	102.592	1.21279
7809	65.6095	102.157	1.20681
7273	66.5289	101.728	1.2073
8413	67.4497	101.307	1.20202
8966	68.3718	100.891	1.20952
9126	69.2952	100.482	1.22313
10262	70.2198	100.078	1.20946
8780	71.1455	99.6793	1.18473
7960	72.0724	99.2858	1.17251
11245	73.0003	98.8971	1.20585
10286	73.9292	98.5128	1.19662
11894	74.8589	98.1328	1.20444
9660	75.7896	97.7568	1.17206
8439	76.7211	97.3845	1.15463
10182	77.6534	97.0156	1.17154
12730	78.5864	96.6501	1.17457
10209	79.5201	96.2876	1.15661
10396	80.4545	95.9279	1.16297
12019	81.3895	95.5708	1.16152
11415	82.325	95.2162	1.15388
11835	83.261	94.8637	1.15593
12430	84.1976	94.5132	1.16842
12378	85.1346	94.1646	1.19247
12039	86.072	93.8175	1.26257
10637	87.0098	93.4719	1.27089
10989	87.9479	93.1275	1.30126
9041	88.8864	92.7841	1.28939
11116	89.8251	92.4416	1.34915
11674	89.1632	267.928	1.09218
11530	89.9104	267.554	1.08656
11461	88.9842	267.179	1.09282
12933	88.0583	266.803	1.11584
11366	87.1327	266.426	1.10653
13245	86.2075	266.048	1.14422
12573	85.2828	265.668	1.14565
12100	84.3585	265.287	1.14666
13423	83.4347	264.904	1.16257
11963	82.5114	264.519	1.13508
11325	81.5888	264.131	1.12722
11474	80.6668	263.741	1.13493
11971	79.7455	263.349	1.15722
11853	78.8249	262.953	1.13554
9498	77.9052	262.555	1.1259
10178	76.9862	262.152	1.13571
9469	76.0682	261.747	1.1365
11665	75.1511	261.337	1.14472
9273	74.235	260.923	1.13412
9632	73.3199	260.505	1.13661
10849	72.406	260.082	1.14778
10546	71.4933	259.655	1.13785
7827	70.5818	259.222	1.13423
9503	69.6717	258.783	1.1706
10128	68.7629	258.339	1.16786
8853	67.8556	257.888	1.16534
9494	66.9499	257.431	1.18774
9525	66.0457	256.967	1.18721
7861	65.1433	256.496	1.17957
8617	64.2426	256.017	1.18878
9252	63.3439	255.53	1.20419
6835	62.4471	255.035	1.17753
8083	61.5524	254.531	1.21872
9256	60.66	254.018	1.21646
7572	59.7698	253.495	1.214
8292	58.882	252.962	1.2269
5932	57.9969	252.417	1.20359
6412	57.1144	251.862	1.2154
7708	56.2347	251.295	1.24094
8222	55.358	250.715	1.26517
6369	54.4844	250.122	1.22657
6580	53.6142	249.516	1.22719
7110	52.7474	248.895	1.22324
6678	51.8843	248.258	1.22842
8346	51.025	247.606	1.25671
6040	50.1698	246.937	1.23899
5335	49.3189	246.251	1.2217
6032	48.4725	245.546	1.24461
6612	47.631	244.821	1.24827
7927	46.7945	244.077	1.27903
5146	45.9633	243.31	1.23664
6315	45.1378	242.522	1.26157
7056	44.3182	241.709	1.26229
5134	43.505	240.872	1.23476
5662	42.6985	240.009	1.25294
5219	41.8991	239.118	1.24813
7365	41.1072	238.198	1.28254
5844	40.3233	237.248	1.27073
4556	39.5478	236.266	1.2423
4968	38.7813	235.251	1.26391
5361	38.0243	234.201	1.28508
5463	37.2775	233.114	1.27634
4796	36.5413	231.989	1.27647
4275	35.8166	230.824	1.26303
5931	35.1041	229.616	1.28736
5529	34.4044	228.365	1.29234
4122	33.7184	227.067	1.26396
4181	33.047	225.722	1.27593
3684	32.3911	224.328	1.26695
5228	31.7516	222.881	1.30096
4538	31.1296	221.382	1.27754
4738	30.5261	219.828	1.2988
4650	29.9423	218.217	1.29174
4824	29.3793	216.549	1.28425
3628	28.8384	214.822	1.28614
4134	28.3208	213.035	1.29416
5062	27.8279	211.188	1.31113
6451	27.361	209.28	1.31618
3880	26.9214	207.313	1.27786
4652	26.5106	205.287	1.31929
5759	26.1298	203.203	1.33618
4786	25.7804	201.064	1.31577
5040	25.4637	198.872	1.31369
4657	25.181	196.631	1.32083
4563	24.9334	194.345	1.32275
4445	24.7219	192.019	1.329
4467	24.5475	189.659	1.3247
4450	24.411	187.27	1.30517
5115	24.313	184.859	1.33336
4610	24.2541	182.433	1.3294
4430	24.2344	180	1.32547
3819	24.2541	177.567	1.31004
4770	24.313	175.141	1.32861
3958	24.411	172.73	1.31035
5587	24.5475	170.341	1.31187
4093	24.7219	167.981	1.32122
4643	24.9334	165.655	1.32762
4500	25.181	163.369	1.32421
3983	25.4637	161.128	1.30427
5039	25.7804	158.936	1.33314
3967	26.1298	156.797	1.31048
4344	26.5106	154.713	1.30961
5880	26.9214	152.687	1.34033
5527	27.361	150.72	1.32553
3689	27.8279	148.812	1.29089
5581	28.3208	146.965	1.31935
4329	28.8384	145.178	1.32414
5076	29.3793	143.451	1.30887
3974	29.9423	141.783	1.30159
6416	30.5261	140.172	1.33973
4581	31.1296	138.618	1.30657
4425	31.7516	137.119	1.31015
5270	32.3911	135.672	1.30636
3243	33.047	134.278	1.29209
5772	33.7184	132.933	1.31466
