9790	89.3447	268.199	1.11235
10603	89.7161	267.857	1.11765
10926	88.7772	267.515	1.12235
10586	87.8385	267.172	1.12929
10400	86.9001	266.827	1.12079
11531	85.962	266.482	1.13473
10836	85.0243	266.135	1.12929
11042	84.0869	265.787	1.13772
10498	83.15	265.437	1.13916
12510	82.2135	265.085	1.14812
11674	81.2775	264.73	1.16418
9888	80.3421	264.374	1.14752
10365	79.4072	264.015	1.16176
9042	78.473	263.653	1.13793
10130	77.5394	263.289	1.15268
10620	76.6065	262.921	1.15582
11549	75.6743	262.549	1.16006
10051	74.743	262.174	1.15298
8967	73.8125	261.795	1.13919
10472	72.8828	261.412	1.14651
10699	71.9542	261.025	1.16102
10823	71.0265	260.633	1.15266
11326	70.0999	260.235	1.18332
12803	69.1743	259.833	1.18506
12054	68.25	259.425	1.18594
10636	67.3269	259.011	1.16789
10824	66.4051	258.591	1.17878
12400	65.4847	258.165	1.19364
10040	64.5657	257.731	1.18664
11893	63.6482	257.291	1.19862
13304	62.7324	256.842	1.21473
12385	61.8182	256.386	1.20023
12693	60.9058	255.921	1.20834
10686	59.9953	255.447	1.19511
12300	59.0868	254.964	1.20668
13628	58.1803	254.471	1.21309
13109	57.276	253.968	1.2083
14148	56.3741	253.454	1.21714
14720	55.4745	252.928	1.21629
15074	54.5775	252.39	1.22349
12995	53.6833	251.839	1.21097
14198	52.7918	251.275	1.2235
13758	51.9034	250.697	1.21443
14698	51.0182	250.104	1.23355
14330	50.1363	249.495	1.22953
14308	49.2579	248.869	1.24051
13973	48.3833	248.227	1.23134
15582	47.5127	247.566	1.24128
14609	46.6462	246.885	1.2412
15390	45.7843	246.185	1.23875
15216	44.927	245.463	1.23776
15104	44.0747	244.718	1.23876
15887	43.2277	243.949	1.24324
15659	42.3864	243.155	1.25582
14745	41.551	242.335	1.25328
15436	40.722	241.486	1.25558
15438	39.8997	240.608	1.27358
13987	39.0846	239.698	1.25821
13759	38.2772	238.756	1.2756
15685	37.478	237.778	1.28716
16713	36.6875	236.764	1.27966
16121	35.9062	235.711	1.29756
14091	35.1349	234.617	1.28284
15485	34.3742	233.48	1.28041
13936	33.6248	232.297	1.29099
13971	32.8875	231.067	1.28526
15968	32.1632	229.786	1.29372
15939	31.4527	228.452	1.30566
13577	30.757	227.063	1.31086
15195	30.0771	225.616	1.32752
14627	29.4142	224.109	1.33799
17640	28.7694	222.538	1.34046
13582	28.144	220.902	1.2931
13459	27.5393	219.198	1.30604
14684	26.9567	217.424	1.30139
14038	26.3977	215.578	1.32154
13826	25.8638	213.66	1.29796
13550	25.3566	211.667	1.30519
12778	24.8777	209.6	1.31301
13449	24.4288	207.459	1.31221
13770	24.0116	205.245	1.31875
16795	23.6278	202.96	1.32197
13286	23.2791	200.607	1.32244
13810	22.9669	198.189	1.31708
13252	22.6929	195.712	1.3254
12737	22.4584	193.181	1.30429
14045	22.2647	190.603	1.31882
13344	22.1129	187.987	1.32662
12771	22.0038	185.342	1.32033
12834	21.9381	182.676	1.30319
12979	21.9162	180	1.31434
13178	21.9381	177.324	1.30599
13531	22.0038	174.658	1.31213
13178	22.1129	172.013	1.30763
12936	22.2647	169.397	1.31129
13744	22.4584	166.819	1.32391
13218	22.6929	164.288	1.30445
12414	22.9669	161.811	1.30638
12133	23.2791	159.393	1.29145
14337	23.6278	157.04	1.2942
13204	24.0116	154.755	1.30856
11869	24.4288	152.541	1.28498
13211	24.8777	150.4	1.29935
12613	25.3566	148.333	1.28556
12387	25.8638	146.34	1.31184
13489	26.3977	144.422	1.31062
14921	26.9567	142.576	1.29562
13094	27.5393	140.802	1.32302
12473	28.144	139.098	1.28387
14289	28.7694	137.462	1.29766
11658	29.4142	135.891	1.27719
14345	30.0771	134.384	1.30496
13317	30.757	132.937	1.29736
15659	31.4527	131.548	1.2955
15222	32.1632	130.214	1.28837
15501	32.8875	128.933	1.29515
13391	33.6248	127.703	1.26531
16003	34.3742	126.52	1.29186
14180	35.1349	125.383	1.28828
16376	35.9062	124.289	1.28483
15900	36.6875	123.236	1.26905
16168	37.478	122.222	1.28475
15539	38.2772	121.244	1.27826
16333	39.0846	120.302	1.26334
15325	39.8997	119.392	1.25763
16064	40.722	118.514	1.26527
16488	41.551	117.665	1.2683
14690	42.3864	116.845	1.23297
15475	43.2277	116.051	1.26631
15463	44.0747	115.282	1.24414
16181	44.927	114.537	1.25955
15378	45.7843	113.815	1.24402
15658	46.6462	113.115	1.22955
14839	47.5127	112.434	1.23462
15393	48.3833	111.773	1.24326
14172	49.2579	111.131	1.23308
14036	50.1363	110.505	1.22986
15784	51.0182	109.896	1.2429
15380	51.9034	109.303	1.23216
14764	52.7918	108.725	1.22418
14778	53.6833	108.161	1.22596
13828	54.5775	107.61	1.21265
15590	55.4745	107.072	1.23752
14382	56.3741	106.546	1.22418
12747	57.276	106.032	1.21029
12725	58.1803	105.529	1.2168
13637	59.0868	105.036	1.22241
12428	59.9953	104.553	1.22283
13334	60.9058	104.079	1.22717
12079	61.8182	103.614	1.20585
14609	62.7324	103.158	1.21769
14036	63.6482	102.709	1.21365
12406	64.5657	102.269	1.2186
13495	65.4847	101.835	1.20746
11799	66.4051	101.409	1.19444
13063	67.3269	100.989	1.19648
12021	68.25	100.575	1.18143
13575	69.1743	100.167	1.18318
11825	70.0999	99.7645	1.17919
11240	71.0265	99.3674	1.17902
10964	71.9542	98.9752	1.16477
13202	72.8828	98.5878	1.18717
11234	73.8125	98.2047	1.1681
11261	74.743	97.8258	1.16818
14877	75.6743	97.4508	1.17942
11426	76.6065	97.0794	1.16934
11948	77.5394	96.7115	1.1618
12309	78.473	96.3468	1.16608
12052	79.4072	95.985	1.16605
11349	80.3421	95.626	1.16201
11080	81.2775	95.2695	1.15252
12911	82.2135	94.9154	1.16341
10393	83.15	94.5634	1.14484
11316	84.0869	94.2133	1.18817
9720	85.0243	93.865	1.2328
8594	85.962	93.5182	1.25453
9275	86.9001	93.1728	1.29104
8534	87.8385	92.8285	1.30044
8147	88.7772	92.4852	1.3091
8042	89.7161	92.1426	1.39396
11072	89.2823	268.223	1.11569
9930	89.7911	267.849	1.10424
10832	88.8647	267.474	1.11905
11201	87.9385	267.098	1.117
10436	87.0127	266.721	1.12159
10274	86.0872	266.343	1.12977
10599	85.1621	265.964	1.11429
11477	84.2374	265.583	1.1352
11248	83.3133	265.2	1.129
12290	82.3896	264.815	1.14259
9449	81.4665	264.428	1.12375
11214	80.544	264.039	1.13665
10642	79.6222	263.647	1.14316
11320	78.701	263.252	1.15425
10042	77.7807	262.854	1.13506
11143	76.8611	262.453	1.15127
11921	75.9424	262.048	1.12987
9924	75.0246	261.639	1.13098
10745	74.1077	261.227	1.14275
10842	73.1919	260.809	1.13229
11710	72.2772	260.388	1.15029
10637	71.3636	259.961	1.14159
10450	70.4512	259.529	1.14459
13161	69.5401	259.092	1.14889
14307	68.6304	258.649	1.1772
13764	67.7221	258.2	1.17619
10685	66.8152	257.745	1.15323
12916	65.91	257.282	1.1611
11660	65.0064	256.813	1.16283
13827	64.1045	256.336	1.16897
11829	63.2045	255.851	1.16514
13254	62.3065	255.357	1.17129
13287	61.4104	254.855	1.17311
13236	60.5165	254.344	1.17866
12106	59.6249	253.823	1.1696
13829	58.7356	253.292	1.18835
13704	57.8489	252.75	1.18388
14080	56.9647	252.197	1.1728
13654	56.0834	251.632	1.18599
14646	55.2049	251.054	1.20665
14436	54.3295	250.464	1.19874
15276	53.4573	249.86	1.19133
14110	52.5886	249.241	1.19541
15688	51.7234	248.608	1.19246
14545	50.862	247.958	1.18111
14398	50.0047	247.292	1.20821
15813	49.1515	246.608	1.19975
16418	48.3028	245.906	1.20626
15361	47.4588	245.184	1.21296
16236	46.6197	244.442	1.19778
15173	45.7859	243.678	1.19561
16105	44.9577	242.892	1.20802
16230	44.1354	242.083	1.20253
17627	43.3193	241.248	1.23363
15524	42.5098	240.387	1.20906
15825	41.7073	239.499	1.21131
15857	40.9122	238.581	1.22844
16552	40.1249	237.634	1.22648
14546	39.3461	236.654	1.22193
15812	38.576	235.64	1.24119
16467	37.8154	234.592	1.24353
16217	37.0648	233.506	1.25219
14636	36.3249	232.382	1.2509
16009	35.5962	231.217	1.23474
15250	34.8796	230.009	1.25473
17171	34.1758	228.757	1.28
16857	33.4855	227.459	1.26752
15503	32.8098	226.112	1.25376
14899	32.1494	224.715	1.26132
14443	31.5054	223.266	1.25134
14404	30.8788	221.762	1.25537
17839	30.2707	220.203	1.26784
13316	29.6822	218.586	1.23692
14062	29.1146	216.91	1.25584
17671	28.569	215.174	1.25446
15045	28.0468	213.377	1.26865
15742	27.5493	211.518	1.28019
14342	27.0778	209.598	1.276
15010	26.6338	207.615	1.27539
12313	26.2187	205.572	1.24226
12699	25.8339	203.47	1.24423
17348	25.4806	201.311	1.27847
13923	25.1604	199.097	1.26801
14118	24.8744	196.832	1.25431
13563	24.6238	194.521	1.25181
14350	24.4098	192.168	1.27366
13633	24.2332	189.779	1.26311
13787	24.095	187.361	1.2705
13272	23.9958	184.92	1.25143
14373	23.9361	182.464	1.27951
13174	23.9162	180	1.25678
14694	23.9361	177.536	1.27273
13663	23.9958	175.08	1.26219
13896	24.095	172.639	1.26996
13341	24.2332	170.221	1.25498
13774	24.4098	167.832	1.256
13976	24.6238	165.479	1.25629
13858	24.8744	163.168	1.27317
13084	25.1604	160.903	1.25706
16042	25.4806	158.689	1.26458
13305	25.8339	156.53	1.25537
12849	26.2187	154.428	1.25223
12962	26.6338	152.385	1.2453
14317	27.0778	150.402	1.26993
12821	27.5493	148.482	1.25523
14064	28.0468	146.623	1.25221
16170	28.569	144.826	1.25254
13051	29.1146	143.09	1.24438
12609	29.6822	141.414	1.24553
15013	30.2707	139.797	1.24729
14109	30.8788	138.238	1.259
14178	31.5054	136.734	1.24152
14356	32.1494	135.285	1.25421
16796	32.8098	133.888	1.25215
15930	33.4855	132.541	1.25238
16408	34.1758	131.243	1.25946
13770	34.8796	129.991	1.23329
16435	35.5962	128.783	1.24376
14466	36.3249	127.618	1.24925
16927	37.0648	126.494	1.23613
17826	37.8154	125.408	1.24364
16853	38.576	124.36	1.23285
15974	39.3461	123.346	1.24002
16833	40.1249	122.366	1.22191
16144	40.9122	121.419	1.22432
16150	41.7073	120.501	1.21554
16055	42.5098	119.613	1.20766
16354	43.3193	118.752	1.2034
16272	44.1354	117.917	1.21067
16203	44.9577	117.108	1.2136
16565	45.7859	116.321	1.22236
15324	46.6197	115.558	1.1969
