   2.3748510e+00  -5.6466753e-01
   1.9107919e+00  -2.3658804e+00
   1.4636885e+00  -1.6652979e+00
   2.1523135e-01   1.6150397e+00
   2.6771914e+00  -2.9590374e+00
   2.0892138e+00  -1.0786886e+00
   1.9110523e+00   9.5348609e-01
   1.4790249e+00  -1.2101698e+00
   2.9332491e+00  -3.9672634e-01
   1.7710727e+00  -5.2443878e-01
   2.8428368e-01  -3.1229909e+00
   1.3018127e+00  -7.2468193e-01
   1.8316996e+00   1.8107352e+00
   6.3910660e-01  -8.2268318e-01
   7.1142941e-01   5.0486662e-02
   1.7120174e+00   1.8896505e+00
   1.4017215e+00  -2.7968352e+00
   4.5328091e-01  -3.0476769e+00
   1.6378184e+00   1.4888161e+00
   9.1457397e-01  -8.4493132e-01
   1.0262855e+00  -6.8924893e-01
   2.6644184e-01   1.9302431e+00
   1.7244647e+00   2.0323356e+00
   1.1578910e+00   1.1588629e+00
   1.9034728e+00   2.5453625e+00
   2.5584654e+00   2.5488974e+00
   9.8496253e-01  -1.8604903e+00
   9.5665936e-01   6.5489875e-01
   1.4851053e+00  -5.6927953e-01
   6.9261041e-01  -2.1851541e+00
   1.2129308e+00   1.7284147e+00
   1.9219919e+00  -1.5039206e+00
   5.0780000e-01  -3.3746983e-01
   2.2818873e+00   2.1494249e+00
   2.1741010e+00  -2.5666297e+00
   2.2312859e+00   1.5077828e+00
   2.0339887e+00  -4.8871720e-01
   1.3772058e+00  -1.4420519e+00
   2.1037283e+00  -2.6231493e+00
   2.4222212e+00  -2.1433371e-01
   5.5359345e-01  -8.0685611e-01
   1.8679162e+00   1.2950676e+00
   5.5690135e-01  -1.3447348e+00
   3.9955692e-01  -1.0565717e+00
   1.0422243e+00  -2.1694895e+00
   9.7124721e-01  -1.2560592e+00
   1.8904062e+00  -2.1012594e+00
   2.6034317e+00  -2.1023105e-01
   5.3548216e-01  -1.7319896e+00
   1.2865364e+00  -3.0803895e+00
   1.1557123e+00   2.5063992e-01
   1.6431018e+00   1.1080024e+00
   2.2111585e+00   1.8021689e-01
   2.6481731e+00  -8.4921191e-01
   1.7633501e+00  -2.3441445e+00
   1.3663467e+00   1.6035517e+00
   1.2295749e+00  -1.8684498e+00
   1.8675647e+00   2.2021390e+00
   8.1130773e-01   3.1087573e+00
   1.7415803e+00  -2.4406713e+00
   2.0824461e+00   2.8404607e+00
   2.7305020e-01  -2.3025821e+00
   2.2193481e-01   1.0745422e+00
   3.9543700e-01  -2.1757357e+00
   2.0057463e+00  -2.9581718e+00
   5.3173427e-01  -7.3308059e-03
   1.2425270e+00  -5.2685656e-01
   2.5215060e+00   1.4847065e+00
   2.0427744e+00   2.4320805e+00
   2.1844715e+00  -1.5222671e+00
   1.5682662e+00  -1.0309734e+00
   2.7541176e+00   9.2760441e-02
   1.3615947e+00   2.1131836e+00
   1.3263283e+00  -2.4472926e+00
   2.8073142e+00  -1.6197134e+00
   2.6465871e+00  -5.2602604e-01
   1.1116767e+00   3.7293378e-01
   1.6420280e+00  -7.8960947e-01
   2.0837768e+00  -1.8382563e+00
   1.6924728e+00   1.5591845e+00
   1.0851175e+00   2.5213795e+00
   8.9381822e-01  -3.1246107e+00
   1.7088365e+00  -4.2954867e-01
   2.4737623e+00  -1.9630799e+00
   3.0070162e+00   1.6843020e+00
   3.1346359e-01  -3.1263230e-01
   2.4624884e+00   1.8993183e+00
   1.6892966e+00   2.8800214e+00
   5.2493423e-01   2.4970843e+00
   2.5060061e+00  -2.2804355e-01
   3.1777346e-01  -6.6665023e-01
   9.4854583e-01  -3.0352208e+00
   2.2728049e+00  -1.6737647e-01
   7.5354243e-01   1.9496737e+00
   1.1809423e+00   1.8146629e+00
   7.4445901e-01  -1.2852264e-01
   5.8870415e-01   1.2488693e+00
   1.2082862e+00  -8.6202002e-01
   1.9678287e+00  -9.6052491e-02
   2.7068085e+00  -1.5344218e+00
   1.2797334e+00  -1.2078096e+00
   1.4154016e+00  -1.1432184e-01
   8.8294747e-01   2.5326778e+00
   1.5420402e+00  -1.6024582e+00
   2.2417309e+00  -7.4790819e-01
   1.3070798e+00   2.0275104e+00
   9.6936996e-01  -1.3783628e+00
   2.2691334e+00  -1.1507477e+00
   1.4597709e+00  -8.4611833e-01
   1.7611113e+00  -7.8712390e-01
   2.2008499e+00  -2.0986450e+00
   3.1734871e-01  -9.6976561e-01
   1.9796868e+00   5.5947326e-01
   2.1723962e+00  -1.9961312e+00
   9.9388155e-01   5.4693238e-01
   1.3055349e+00   8.3384138e-01
   9.0544204e-01   4.6365136e-01
   9.4456846e-01  -2.0467914e+00
   2.3091278e+00  -2.6738183e+00
   1.6647547e+00   3.0340085e+00
   1.5802426e+00   1.3557692e+00
   2.0268906e+00  -1.6614894e+00
   1.1479013e+00  -2.5671405e+00
   9.9362177e-01  -4.0959763e-01
   1.2117563e+00   3.0435514e+00
   1.3788452e+00  -1.6523049e+00
   5.5802402e-01  -2.7564348e+00
   1.8550294e+00   1.5762314e+00
   7.6441436e-01   2.7474997e+00
   1.8024638e+00  -2.6823893e-01
   1.1529875e+00   2.0695720e+00
   8.6046476e-01   1.5273219e+00
   1.8863659e+00  -1.4860994e-01
   2.7591005e+00   2.6738810e+00
   2.0219317e+00   1.6164445e+00
   1.4890006e+00  -6.7247278e-02
   1.0170037e+00   2.3416079e+00
   8.4982080e-01   2.3806591e+00
   1.6635469e+00   1.3206586e+00
   2.0264832e+00  -1.7129445e-01
   1.1953012e+00   4.4595999e-01
   2.4688093e+00  -5.5160714e-01
   2.0451003e+00  -1.2177558e+00
   1.8111290e+00   2.5359928e+00
   8.6559712e-01   8.5833019e-01
   5.7498771e-01   2.9835572e+00
   1.9477404e+00   2.1666124e+00
   1.7183534e+00   3.6197723e-01
   1.5080081e+00  -2.7896736e+00
   1.0941195e+00   1.7530018e+00
   1.9980149e+00  -7.9965217e-01
   2.3337539e+00  -2.2389578e+00
   1.5210475e+00  -6.6145231e-01
   6.6014793e-01  -2.3253068e+00
   1.4444699e+00   2.9464271e+00
   2.4160453e+00  -2.2695001e+00
   8.7129658e-01  -1.7549972e+00
   1.1985623e+00   1.9905784e+00
   1.3074435e+00  -3.0807184e-01
   1.4520458e+00   2.1162003e+00
   1.3782706e+00   1.9231169e+00
   2.0790505e+00   2.5262108e+00
   1.3123538e+00   2.5183713e+00
   2.0718060e+00  -2.7752293e+00
   1.0457274e+00  -1.6947293e+00
   1.6527822e+00   2.1005705e+00
   2.8509932e+00   1.7771618e+00
   4.8109297e-01   1.0581719e+00
   1.1093057e+00  -8.0770474e-02
   6.6179103e-01  -1.3347219e+00
   1.2525778e+00  -1.9545315e+00
   2.3262586e+00  -2.8755847e+00
