   9.5531662e-01   7.8539816e-01
   2.1862760e+00  -2.3561945e+00
   1.8621125e-01   9.3093435e-01
   1.6312871e+00   6.7216249e-01
   2.1221681e+00   2.0850580e+00
   2.6792845e+00  -2.4395262e+00
   1.8383598e+00  -3.0925298e+00
   1.0837627e+00   1.5648709e+00
   1.8782425e+00   4.3986150e-01
   1.8679890e+00   1.9881820e-01
   1.9435581e+00  -2.9683594e+00
   1.9342348e+00   1.9069018e-02
   2.0261105e+00  -1.9184133e+00
   2.1180880e+00  -8.2538490e-01
   1.8398064e-01  -8.9123123e-01
   7.6739247e-01  -4.3995129e-03
   2.2532915e+00   3.4606852e-01
   1.9938832e+00  -2.5327025e-01
   9.0817852e-01  -1.6977846e+00
   1.4252990e+00  -5.4808422e-01
   8.1958991e-01   1.7976818e+00
   8.7617490e-01   4.5046543e-01
   8.7844591e-01  -3.7223778e-01
   3.6287836e-01  -3.0454616e+00
   1.1331566e+00  -1.3536278e+00
   2.3693583e+00  -2.7762011e+00
   2.4878125e+00   4.7792870e-01
   2.6793076e+00  -5.4622546e-01
   1.8452078e+00   2.1940323e+00
   2.3801069e+00  -2.5568436e+00
   1.1146667e+00   4.2055804e-01
   1.4092225e+00   2.5854967e+00
   1.4411432e+00   4.1823629e-01
   7.6178408e-01   2.8661823e+00
   2.4717729e+00  -2.9169160e+00
   2.7381178e-01  -2.4043914e+00
   2.1183989e+00  -1.9873010e-01
   1.5734502e+00  -1.4973883e+00
   1.0568974e+00  -1.5319627e-01
   1.6037464e+00   1.0430628e+00
   8.3713878e-01   3.0740333e+00
   1.8719291e+00  -2.1818546e+00
   4.3713901e-01  -1.8271999e+00
   2.9481289e+00  -1.3621044e+00
   1.0987832e+00  -1.5260852e+00
   2.8180419e+00  -2.1954152e+00
   1.4767318e+00  -1.9306412e+00
   1.4775232e+00  -3.2201644e-01
   9.8013122e-01  -1.8860386e+00
   9.0678422e-01   2.4510791e+00
   2.4729064e-01  -2.9088804e+00
   1.7502167e+00  -2.6295374e+00
   2.0243129e+00   3.9360324e-01
   3.0779378e+00  -2.1135623e+00
   2.0046548e+00   2.5830193e+00
   1.1074900e+00  -1.1759415e+00
   2.7066437e+00   1.8722239e+00
   1.5097727e+00  -2.8808362e+00
   2.3344718e+00   9.2940740e-01
   2.4827466e+00   2.4353290e+00
   9.4354225e-01   1.2344890e-01
   1.3720082e+00   3.0887949e+00
   1.6603281e+00  -2.0634640e+00
   7.7424943e-01  -1.3707920e+00
   5.7691333e-01  -2.0861938e-01
   2.0528331e+00   1.2278138e+00
   1.9324853e+00   7.6665489e-01
   2.1220008e+00  -2.2255255e+00
   2.1505251e+00   2.5772737e+00
   2.4076521e+00   1.3023759e+00
   1.2941753e+00   1.1514190e+00
   1.5560274e+00   1.1842530e+00
   2.5846057e-01  -1.3075766e+00
   1.6604073e+00   1.5034971e+00
   1.3475852e+00   2.4261693e+00
   1.3230595e+00  -1.2664353e+00
