   0.0000000e+00   0.0000000e+00  -1.5023416e-04
   3.1415927e+00   0.0000000e+00   5.0942770e-03
   6.6360761e-01   2.1298901e-01   5.0902630e-03
   1.5638019e+00   8.0887750e-01   4.8015132e-03
   2.0809887e+00   2.2452943e+00   5.0758844e-03
   2.6259187e+00  -2.7051302e+00   5.0960769e-03
   1.4789576e+00  -3.0252988e+00   4.9013057e-03
   1.3566604e+00   1.4473470e+00   5.0779339e-03
   1.6076967e+00   5.4819585e-01   4.9657128e-03
   1.7968064e+00   1.3947364e-01   4.1357890e-03
   2.1715421e+00  -3.0923999e+00   4.7974679e-03
   1.9358680e+00  -9.4569706e-02   5.2301620e-03
   1.9518153e+00  -2.2050061e+00   4.3192017e-03
   1.8106978e+00  -8.4278634e-01   4.9045669e-03
   1.7127879e-01  -3.5656559e-01   4.7441404e-03
   8.0225698e-01  -1.4186228e-01   5.0086947e-03
   2.3949708e+00   2.6218504e-01   4.8171590e-03
   2.1752398e+00  -2.6164218e-01   4.5695738e-03
   1.2141547e+00  -1.4474555e+00   5.1280709e-03
   1.4760622e+00  -4.8737829e-01   4.4334703e-03
   9.4081710e-01   1.7239844e+00   5.1761313e-03
   8.6440046e-01   4.8021188e-01   5.0441602e-03
   1.1118364e+00  -6.3399254e-01   4.2130438e-03
   5.3905535e-01   2.9544601e+00   4.4150662e-03
   1.1245691e+00  -1.1769876e+00   4.9144355e-03
   2.3706522e+00  -2.4728254e+00   5.4456415e-03
   2.5756761e+00   9.4135557e-01   4.5673828e-03
   2.6381348e+00  -1.0231529e-01   4.9513840e-03
   1.8795403e+00   2.0326662e+00   5.3058125e-03
   2.2071899e+00  -2.1882259e+00   4.8841729e-03
   1.1111790e+00   6.6319705e-01   4.6593844e-03
   1.7741991e+00   2.8308163e+00   4.6882657e-03
   1.3541681e+00   6.2805755e-01   4.9338925e-03
   6.9864086e-01   2.6251839e+00   4.8286294e-03
   2.1720447e+00  -2.7380846e+00   4.7866904e-03
   4.0171626e-01  -2.1732460e+00   4.6276013e-03
   2.3931127e+00  -4.3412743e-01   4.1062141e-03
   1.3823279e+00  -1.2035908e+00   5.1344041e-03
   1.3282454e+00  -6.7790903e-01   4.4714941e-03
   1.7157406e+00   1.0134372e+00   4.8643175e-03
   1.0798813e+00   3.0074253e+00   5.2370258e-03
   1.9945486e+00  -1.9696240e+00   4.1277998e-03
   6.0880586e-01  -2.4943576e+00   5.1450464e-03
   2.8880295e+00  -1.3831621e+00   4.5416400e-03
   1.2393699e+00  -1.9495744e+00   5.2933058e-03
   2.4039080e+00  -1.6642289e+00   4.2059758e-03
   1.5360278e+00  -1.8492571e+00   4.1743638e-03
   1.6563554e+00  -5.9512331e-02   4.9090799e-03
   9.5791081e-01  -1.9895794e+00   4.9679143e-03
   8.7722776e-01   2.3778340e+00   4.7992625e-03
   3.7980012e-01  -2.8699311e+00   5.2622944e-03
   1.6498230e+00  -2.8341646e+00   4.6104744e-03
   1.9919639e+00   2.2219528e-01   4.0672676e-03
   2.8150086e+00   2.5281501e+00   4.3074282e-03
   6.6360761e-01  -2.9286036e+00   5.0902630e-03
   1.5638019e+00  -2.3327152e+00   4.8015132e-03
   2.0809887e+00  -8.9629837e-01   5.0758844e-03
   2.6259187e+00   4.3646249e-01   5.0960769e-03
   1.4789576e+00   1.1629388e-01   4.9013057e-03
   1.3566604e+00  -1.6942457e+00   5.0779339e-03
   1.6076967e+00  -2.5933968e+00   4.9657128e-03
   1.7968064e+00  -3.0021190e+00   4.1357890e-03
   2.1715421e+00   4.9192737e-02   4.7974679e-03
   1.9358680e+00   3.0470229e+00   5.2301620e-03
   1.9518153e+00   9.3658656e-01   4.3192017e-03
   1.8106978e+00   2.2988063e+00   4.9045669e-03
   1.7127879e-01   2.7850271e+00   4.7441404e-03
   8.0225698e-01   2.9997304e+00   5.0086947e-03
   2.3949708e+00  -2.8794076e+00   4.8171590e-03
   2.1752398e+00   2.8799505e+00   4.5695738e-03
   1.2141547e+00   1.6941371e+00   5.1280709e-03
   1.4760622e+00   2.6542144e+00   4.4334703e-03
   9.4081710e-01  -1.4176083e+00   5.1761313e-03
   8.6440046e-01  -2.6613808e+00   5.0441602e-03
   1.1118364e+00   2.5076001e+00   4.2130438e-03
   5.3905535e-01  -1.8713255e-01   4.4150662e-03
   1.1245691e+00   1.9646051e+00   4.9144355e-03
   2.3706522e+00   6.6876729e-01   5.4456415e-03
   2.5756761e+00  -2.2002371e+00   4.5673828e-03
   2.6381348e+00   3.0392774e+00   4.9513840e-03
   1.8795403e+00  -1.1089265e+00   5.3058125e-03
   2.2071899e+00   9.5336679e-01   4.8841729e-03
   1.1111790e+00  -2.4783956e+00   4.6593844e-03
   1.7741991e+00  -3.1077632e-01   4.6882657e-03
   1.3541681e+00  -2.5135351e+00   4.9338925e-03
   6.9864086e-01  -5.1640874e-01   4.8286294e-03
   2.1720447e+00   4.0350801e-01   4.7866904e-03
   4.0171626e-01   9.6834663e-01   4.6276013e-03
   2.3931127e+00   2.7074652e+00   4.1062141e-03
   1.3823279e+00   1.9380019e+00   5.1344041e-03
   1.3282454e+00   2.4636836e+00   4.4714941e-03
   1.7157406e+00  -2.1281555e+00   4.8643175e-03
   1.0798813e+00  -1.3416736e-01   5.2370258e-03
   1.9945486e+00   1.1719687e+00   4.1277998e-03
   6.0880586e-01   6.4723510e-01   5.1450464e-03
   2.8880295e+00   1.7584305e+00   4.5416400e-03
   1.2393699e+00   1.1920183e+00   5.2933058e-03
   2.4039080e+00   1.4773637e+00   4.2059758e-03
   1.5360278e+00   1.2923355e+00   4.1743638e-03
   1.6563554e+00   3.0820803e+00   4.9090799e-03
   9.5791081e-01   1.1520133e+00   4.9679143e-03
   8.7722776e-01  -7.6375863e-01   4.7992625e-03
   3.7980012e-01   2.7166157e-01   5.2622944e-03
   1.6498230e+00   3.0742808e-01   4.6104744e-03
   1.9919639e+00  -2.9193974e+00   4.0672676e-03
   2.8150086e+00  -6.1344255e-01   4.3074282e-03
   6.6360761e-01   1.7837853e+00   5.0902630e-03
   1.5638019e+00   2.3796738e+00   4.8015132e-03
   2.0809887e+00  -2.4670947e+00   5.0758844e-03
   2.6259187e+00  -1.1343338e+00   5.0960769e-03
   1.4789576e+00  -1.4545024e+00   4.9013057e-03
   1.3566604e+00   3.0181433e+00   5.0779339e-03
   1.6076967e+00   2.1189922e+00   4.9657128e-03
   1.7968064e+00   1.7102700e+00   4.1357890e-03
   2.1715421e+00  -1.5216036e+00   4.7974679e-03
   1.9358680e+00   1.4762266e+00   5.2301620e-03
   1.9518153e+00  -6.3420977e-01   4.3192017e-03
   1.8106978e+00   7.2800999e-01   4.9045669e-03
   1.7127879e-01   1.2142307e+00   4.7441404e-03
   8.0225698e-01   1.4289340e+00   5.0086947e-03
   2.3949708e+00   1.8329814e+00   4.8171590e-03
   2.1752398e+00   1.3091541e+00   4.5695738e-03
   1.2141547e+00   1.2334079e-01   5.1280709e-03
   1.4760622e+00   1.0834180e+00   4.4334703e-03
   9.4081710e-01  -2.9884046e+00   5.1761313e-03
   8.6440046e-01   2.0510082e+00   5.0441602e-03
   1.1118364e+00   9.3680378e-01   4.2130438e-03
   5.3905535e-01  -1.7579289e+00   4.4150662e-03
   1.1245691e+00   3.9380877e-01   4.9144355e-03
   2.3706522e+00  -9.0202903e-01   5.4456415e-03
   2.5756761e+00   2.5121519e+00   4.5673828e-03
   2.6381348e+00   1.4684810e+00   4.9513840e-03
   1.8795403e+00  -2.6797228e+00   5.3058125e-03
   2.2071899e+00  -6.1742954e-01   4.8841729e-03
   1.1111790e+00   2.2339934e+00   4.6593844e-03
   1.7741991e+00  -1.8815726e+00   4.6882657e-03
   1.3541681e+00   2.1988539e+00   4.9338925e-03
   6.9864086e-01  -2.0872051e+00   4.8286294e-03
   2.1720447e+00  -1.1672883e+00   4.7866904e-03
   4.0171626e-01  -6.0244969e-01   4.6276013e-03
   2.3931127e+00   1.1366689e+00   4.1062141e-03
   1.3823279e+00   3.6720554e-01   5.1344041e-03
   1.3282454e+00   8.9288730e-01   4.4714941e-03
   1.7157406e+00   2.5842335e+00   4.8643175e-03
   1.0798813e+00  -1.7049637e+00   5.2370258e-03
   1.9945486e+00  -3.9882763e-01   4.1277998e-03
