   1.2336998e+00  -1.6883845e+00   1.9782657e-02
   8.8248434e-01   1.9512662e+00   2.1884009e-02
   3.5627634e-01   1.8938121e+00   1.9782657e-02
   2.3704160e+00   1.9948940e+00   2.1884009e-02
   1.6817384e+00  -1.9100616e+00   1.9782657e-02
   1.8616875e+00   2.2957380e+00   2.1884009e-02
   1.2336998e+00   3.0240045e+00   1.9782657e-02
   8.8248434e-01   3.8046986e-01   2.1884009e-02
   2.7853163e+00  -1.8938121e+00   1.9782657e-02
   7.7117670e-01  -1.9948940e+00   2.1884009e-02
   1.4598542e+00  -1.2315310e+00   1.9782657e-02
   1.2799052e+00   8.4585468e-01   2.1884009e-02
   1.2336998e+00  -1.1758818e-01   1.9782657e-02
   8.8248434e-01  -2.7611228e+00   2.1884009e-02
   1.6817384e+00   2.8023273e+00   1.9782657e-02
   1.8616875e+00   7.2494165e-01   2.1884009e-02
   1.4598542e+00  -2.8023273e+00   1.9782657e-02
   1.2799052e+00  -7.2494165e-01   2.1884009e-02
   1.6817384e+00  -3.3926531e-01   1.9782657e-02
   1.8616875e+00  -2.4166510e+00   2.1884009e-02
   1.4598542e+00   3.3926531e-01   1.9782657e-02
   1.2799052e+00   2.4166510e+00   2.1884009e-02
   2.7853163e+00  -3.2301577e-01   1.9782657e-02
   7.7117670e-01  -4.2409763e-01   2.1884009e-02
   3.5627634e-01  -2.8185769e+00   1.9782657e-02
   2.3704160e+00  -2.7174950e+00   2.1884009e-02
   3.5627634e-01   3.2301577e-01   1.9782657e-02
   2.3704160e+00   4.2409763e-01   2.1884009e-02
   2.7853163e+00   2.8185769e+00   1.9782657e-02
   7.7117670e-01   2.7174950e+00   2.1884009e-02
   1.9078929e+00   1.6883845e+00   1.9782657e-02
   2.2591083e+00  -1.9512662e+00   2.1884009e-02
   1.9078929e+00  -1.4532081e+00   1.9782657e-02
   2.2591083e+00   1.1903265e+00   2.1884009e-02
   1.2336998e+00   1.4532081e+00   1.9782657e-02
   8.8248434e-01  -1.1903265e+00   2.1884009e-02
   1.9078929e+00  -3.0240045e+00   1.9782657e-02
   2.2591083e+00  -3.8046986e-01   2.1884009e-02
   1.9078929e+00   1.1758818e-01   1.9782657e-02
   2.2591083e+00   2.7611228e+00   2.1884009e-02
   2.7853163e+00   1.2477806e+00   1.9782657e-02
   7.7117670e-01   1.1466987e+00   2.1884009e-02
   3.5627634e-01  -1.2477806e+00   1.9782657e-02
   2.3704160e+00  -1.1466987e+00   2.1884009e-02
   1.6817384e+00   1.2315310e+00   1.9782657e-02
   1.8616875e+00  -8.4585468e-01   2.1884009e-02
   1.4598542e+00   1.9100616e+00   1.9782657e-02
   1.2799052e+00  -2.2957380e+00   2.1884009e-02
