   1.5707963e+00   5.5357436e-01   8.3333333e-02
   1.5707963e+00  -5.5357436e-01   8.3333333e-02
   1.5707963e+00   2.5880183e+00   8.3333333e-02
   1.5707963e+00  -2.5880183e+00   8.3333333e-02
   1.0172220e+00   1.5707963e+00   8.3333333e-02
   2.1243707e+00   1.5707963e+00   8.3333333e-02
   1.0172220e+00  -1.5707963e+00   8.3333333e-02
   2.1243707e+00  -1.5707963e+00   8.3333333e-02
   5.5357436e-01   0.0000000e+00   8.3333333e-02
   5.5357436e-01   3.1415927e+00   8.3333333e-02
   2.5880183e+00   0.0000000e+00   8.3333333e-02
   2.5880183e+00   3.1415927e+00   8.3333333e-02
