   0.0000000e+00   0.0000000e+00   8.0208382e-03
   3.1415927e+00   0.0000000e+00   8.0208382e-03
   3.5003900e-01   1.2291882e+00   6.9966021e-03
   1.4824132e+00   7.7928316e-01   6.5618881e-03
   2.2685888e+00   2.0078330e+00   6.9421466e-03
   2.5229572e+00  -2.2125759e+00   7.4105758e-03
   1.3817419e+00  -2.9813986e+00   8.4785445e-03
   1.2378606e+00   1.8606188e+00   6.9248895e-03
   1.7870473e+00   7.9108306e-01   7.7748020e-03
   2.1017534e+00   1.1360321e-01   8.4982588e-03
   1.6143009e+00   3.0410337e+00   8.4046611e-03
   1.8694385e+00  -1.8690815e-01   8.6197935e-03
   2.1365790e+00  -1.6288855e+00   7.7509356e-03
   1.9446243e+00  -9.2499221e-01   7.1871747e-03
   3.4706389e-01  -7.7899344e-01   8.1618142e-03
   8.3946913e-01   1.5507144e-01   6.5847750e-03
   2.4518740e+00   4.8543423e-02   8.1569899e-03
   1.9394877e+00  -5.5471865e-01   8.4760986e-03
   1.2467939e+00  -1.6503626e+00   8.3144392e-03
   1.3509866e+00  -6.8168728e-01   7.8963361e-03
   9.3749624e-01   1.8670457e+00   6.8200267e-03
   1.0791469e+00   3.1264300e-01   6.7881266e-03
   7.1603992e-01  -7.1421079e-01   8.3528050e-03
   5.0669521e-01  -2.5953594e+00   7.2224739e-03
   1.1951545e+00  -1.2853357e+00   8.0577028e-03
   2.2231635e+00  -2.4807470e+00   8.4622779e-03
   2.1059790e+00   8.3486682e-01   8.0647524e-03
   2.4783577e+00  -1.0660998e+00   7.4288172e-03
   2.0587293e+00   2.2369391e+00   7.2400608e-03
   2.2410742e+00  -2.0129410e+00   8.1782453e-03
   1.2725863e+00   5.5468705e-01   7.6182200e-03
   1.4807097e+00   2.3617763e+00   7.9731239e-03
   1.6152678e+00   4.8173777e-01   7.9810082e-03
   8.8730146e-01   2.4432342e+00   7.3335207e-03
   2.5132548e+00  -2.7308456e+00   6.8356329e-03
   3.3439693e-01  -1.8994372e+00   8.4389847e-03
   2.2056510e+00  -2.8422954e-01   8.3184379e-03
   1.6640966e+00  -1.1181242e+00   7.0287498e-03
   9.1108738e-01  -2.3399027e-01   7.5076972e-03
   1.5138815e+00   1.0647520e+00   7.5100665e-03
   5.9765379e-01   2.6571790e+00   8.0012366e-03
   1.9635884e+00  -2.2376274e+00   7.9683622e-03
   7.1236502e-01  -2.2083899e+00   7.4151138e-03
   2.7803804e+00  -1.0693189e+00   7.4023485e-03
   1.5114742e+00  -1.4012840e+00   8.4845923e-03
   2.4809941e+00  -1.6140814e+00   8.6105312e-03
   1.8090965e+00  -1.5602526e+00   7.3421794e-03
   1.2786839e+00  -3.4939706e-01   7.9545102e-03
   9.8757092e-01  -1.9183105e+00   7.9820291e-03
   9.7528563e-01   2.1564732e+00   3.6432868e-03
   3.2025552e-01   3.0786468e+00   7.6811864e-03
   1.7303946e+00  -2.9179393e+00   8.0860081e-03
   2.2902287e+00   4.7937543e-01   8.1436271e-03
   2.8095749e+00  -2.8596321e+00   7.4723979e-03
   2.1225709e+00   2.5738463e+00   7.1583626e-03
   1.3869326e+00  -1.0201133e+00   7.5851547e-03
   2.4844126e+00   1.3880621e+00   7.0481576e-03
   1.1904213e+00  -2.6697324e+00   8.3664529e-03
   1.8371933e+00   1.1256839e+00   8.2397196e-03
   2.5611562e+00   1.8889719e+00   7.3625429e-03
   1.1785700e+00  -2.5810239e-02   7.7916029e-03
   1.5286135e+00   2.7048924e+00   8.4200188e-03
   1.8971432e+00  -1.8919607e+00   7.9987804e-03
   9.2575828e-01  -1.5211543e+00   7.6284568e-03
   5.8768564e-01  -2.1550227e-01   7.8981180e-03
   1.5847722e+00   1.3837137e+00   7.9929293e-03
   2.7915537e+00  -1.9124045e+00   6.9966021e-03
   1.6591794e+00  -2.3623095e+00   6.5618881e-03
   8.7300389e-01  -1.1337596e+00   6.9421466e-03
   6.1863547e-01   9.2901675e-01   7.4105758e-03
   1.7598508e+00   1.6019409e-01   8.4785445e-03
   1.9037320e+00  -1.2809739e+00   6.9248895e-03
   1.3545453e+00  -2.3505096e+00   7.7748020e-03
   1.0398393e+00  -3.0279894e+00   8.4982588e-03
   1.5272917e+00  -1.0055891e-01   8.4046611e-03
   1.2721542e+00   2.9546845e+00   8.6197935e-03
   1.0050137e+00   1.5127072e+00   7.7509356e-03
   1.1969684e+00   2.2166004e+00   7.1871747e-03
   2.7945288e+00   2.3625992e+00   8.1618142e-03
   2.3021235e+00  -2.9865212e+00   6.5847750e-03
   6.8971862e-01  -3.0930492e+00   8.1569899e-03
   1.2021050e+00   2.5868740e+00   8.4760986e-03
   1.8947988e+00   1.4912301e+00   8.3144392e-03
   1.7906060e+00   2.4599054e+00   7.8963361e-03
   2.2040964e+00  -1.2745469e+00   6.8200267e-03
   2.0624457e+00  -2.8289497e+00   6.7881266e-03
   2.4255527e+00   2.4273819e+00   8.3528050e-03
   2.6348974e+00   5.4623323e-01   7.2224739e-03
   1.9464382e+00   1.8562570e+00   8.0577028e-03
   9.1842914e-01   6.6084562e-01   8.4622779e-03
   1.0356136e+00  -2.3067258e+00   8.0647524e-03
   6.6323494e-01   2.0754929e+00   7.4288172e-03
   1.0828634e+00  -9.0465357e-01   7.2400608e-03
   9.0051849e-01   1.1286516e+00   8.1782453e-03
   1.8690064e+00  -2.5869056e+00   7.6182200e-03
   1.6608830e+00  -7.7981636e-01   7.9731239e-03
   1.5263249e+00  -2.6598549e+00   7.9810082e-03
   2.2542912e+00  -6.9835846e-01   7.3335207e-03
   6.2833784e-01   4.1074710e-01   6.8356329e-03
   2.8071957e+00   1.2421555e+00   8.4389847e-03
   9.3594170e-01   2.8573631e+00   8.3184379e-03
   1.4774961e+00   2.0234685e+00   7.0287498e-03
   2.2305053e+00   2.9076024e+00   7.5076972e-03
   1.6277112e+00  -2.0768406e+00   7.5100665e-03
   2.5439389e+00  -4.8441364e-01   8.0012366e-03
   1.1780043e+00   9.0396523e-01   7.9683622e-03
   2.4292276e+00   9.3320277e-01   7.4151138e-03
   3.6121226e-01   2.0722737e+00   7.4023485e-03
   1.6301185e+00   1.7403087e+00   8.4845923e-03
   6.6059856e-01   1.5275112e+00   8.6105312e-03
   1.3324962e+00   1.5813401e+00   7.3421794e-03
   1.8629087e+00   2.7921956e+00   7.9545102e-03
   2.1540217e+00   1.2232822e+00   7.9820291e-03
   2.1663070e+00  -9.8511941e-01   3.6432868e-03
   2.8213371e+00  -6.2945855e-02   7.6811864e-03
   1.4111980e+00   2.2365340e-01   8.0860081e-03
   8.5136395e-01  -2.6622172e+00   8.1436271e-03
   3.3201780e-01   2.8196053e-01   7.4723979e-03
   1.0190217e+00  -5.6774634e-01   7.1583626e-03
   1.7546600e+00   2.1214793e+00   7.5851547e-03
   6.5718004e-01  -1.7535305e+00   7.0481576e-03
   1.9511714e+00   4.7186030e-01   8.3664529e-03
   1.3043994e+00  -2.0159088e+00   8.2397196e-03
   5.8043643e-01  -1.2526208e+00   7.3625429e-03
   1.9630227e+00   3.1157824e+00   7.7916029e-03
   1.6129792e+00  -4.3670030e-01   8.4200188e-03
   1.2444495e+00   1.2496319e+00   7.9987804e-03
   2.2158344e+00   1.6204384e+00   7.6284568e-03
   2.5539070e+00   2.9260904e+00   7.8981180e-03
   1.5568205e+00  -1.7578789e+00   7.9929293e-03
